,lf_pm10_o,lf_pm10_p,ucm_pm10_o,ucm_pm10_p,utal_pm10_o,utal_pm10_p,lf_pm2_5_o,lf_pm2_5_p,ucm_pm2_5_o,ucm_pm2_5_p,utal_pm2_5_o,utal_pm2_5_p
504,35.0,20.774543467599592,29.0,31.314896311405597,39.0,35.54030145450458,11.0,23.59244157157828,17.0,13.940624491937792,27.0,31.25117041742238
505,43.0,33.14732499901606,29.0,40.6003200894842,36.0,30.61064330136415,27.0,30.09426602560073,27.0,18.025735208432387,22.0,34.709680799895274
506,95.0,62.738678744701545,30.0,29.730245296189633,32.0,31.654281655967093,59.0,68.86969980790693,17.0,15.578552058371235,23.0,30.323145480950092
507,138.0,115.27036430327708,24.0,28.57640473184108,31.0,30.857656764621286,107.0,98.92963416251335,17.0,13.813852638035156,24.0,29.545329030744504
508,154.0,159.31779824952116,21.0,27.48415989938888,33.0,26.74047493989164,132.0,102.13597378768243,14.0,13.515640205639093,18.0,33.01975875579507
509,26.0,91.95952526973329,19.0,28.01431483931362,34.0,34.974880770450014,78.0,26.063348134561906,14.0,13.028647101225054,28.0,33.0767036243669
510,18.0,49.3930244204139,24.0,26.651331475777006,34.0,24.834868645173856,45.0,22.17250285748694,12.0,15.948250160242345,18.0,36.33786856741687
511,42.0,32.39073105519009,135.0,123.50136235668076,91.0,97.37363742541706,17.0,34.25490865260023,103.0,102.52898439784511,74.0,65.47763300173902
512,64.0,66.12023720077138,122.0,128.969113840697,107.0,109.49038378018794,46.0,49.40042290974765,95.0,87.18978382172054,84.0,84.49382081567393
513,146.0,112.94325965410596,107.0,125.99165917122392,80.0,79.84588371451201,83.0,107.31848903671948,84.0,77.61991206915903,65.0,68.1240246423115
514,211.0,182.79043521330587,137.0,136.70138694461056,106.0,110.28668456790277,149.0,142.2766431701055,101.0,99.882197451444,96.0,87.2396853049207
515,416.0,331.26565994968246,185.0,188.48383743952448,165.0,154.54533112484353,289.0,291.0557342096783,156.0,129.55451917910332,129.0,125.13028629529303
516,375.0,359.9142875515061,187.0,185.1898447057823,134.0,129.43771442879608,328.0,277.24261095260704,155.0,124.67898925970641,105.0,106.84521973231894
517,116.0,269.5159854876145,149.0,160.38057047324088,116.0,128.97421957185247,232.0,91.87879985605605,126.0,103.82920269579316,112.0,99.70994974590191
518,90.0,62.23598742702344,38.0,55.22757658190815,86.0,85.564159166624,45.0,73.82255211244419,24.0,18.028115866020862,63.0,63.915273405154025
519,152.0,123.47638666560829,43.0,62.60726093637998,103.0,114.0562598729721,115.0,122.19256867122942,29.0,28.411944897109215,79.0,76.54222608599966
520,176.0,167.80296601890828,55.0,62.299540654834516,68.0,67.88661364355133,148.0,132.1020929660163,33.0,37.04569120411533,48.0,54.368510145381975
521,131.0,159.32184218891112,64.0,81.49343164643763,63.0,67.5687217232595,146.0,107.83469859935138,47.0,58.75705806372013,46.0,53.48525980451926
522,150.0,164.16308328108647,43.0,66.2627939475513,58.0,65.16233041141766,151.0,119.32217777436055,33.0,33.616873592436434,47.0,49.78984973270663
523,170.0,173.38433830249738,116.0,120.23476863742658,69.0,75.06681271887068,149.0,136.23372062988236,88.0,73.34339641105657,54.0,55.527706680750796
524,145.0,171.83961755547196,70.0,90.823737386814,58.0,63.29577020817845,147.0,125.27846090273039,53.0,51.59791064104988,44.0,53.71394380485455
525,72.0,78.8243703171203,16.0,27.574730998538936,28.0,32.68668567285548,56.0,50.462620545750795,3.0,4.007924603299639,10.0,15.709869822435463
526,185.0,166.28438919948567,10.0,28.87828882367853,25.0,23.53808609398221,120.0,143.88280369684503,3.0,1.8056064328366523,7.0,20.32989758152035
527,196.0,200.82258435251327,16.0,26.53032804238184,38.0,22.01100702014724,165.0,155.88768344178996,1.0,4.18286175664389,7.0,25.27182313353481
528,302.0,271.66647161915586,5.0,24.72838394652416,19.0,29.93626488785609,229.0,240.91654430038338,1.0,2.211641462703387,7.0,14.33985695391322
529,479.0,428.8578168452132,7.0,19.49952513439554,12.0,15.572145115169075,387.0,389.4247036306095,1.0,5.550764015021086,6.0,16.554400820835305
530,568.0,585.5873122115927,7.0,15.65748238582508,14.0,14.448824141462705,530.0,431.02147005304664,1.0,6.2551566383607735,7.0,20.87329976303754
531,268.0,514.679991008836,5.0,17.50024395648056,11.0,12.440634549088992,424.0,209.49876985428048,1.0,5.326208747231945,7.0,16.61944935007425
532,58.0,60.49188249053686,2.0,5.265173211993881,11.5,10.791498046568181,11.0,48.31801362575808,1.0,2.099443109450669,6.0,17.7666466891657
533,124.0,108.64781594038408,16.0,3.5262459189914734,18.0,15.021309360685253,59.0,99.64620405170308,1.0,7.618222262284721,9.5,16.564600610893677
534,236.0,214.09028659479532,27.0,4.529795209823083,11.64,7.985244804204765,150.0,191.34620711867564,2.0,27.550328152459358,5.422,13.35069290141934
535,444.0,348.48197273256716,7.5,3.3651779015094534,14.0,11.652809527835604,299.0,356.6226019702033,1.0,19.187437769897386,2.0,20.1161615190132
536,706.0,583.4279473312752,2.0,13.296636280877333,14.0,11.652809527835604,517.0,525.0322702650941,1.0,6.972427084686788,2.0,20.1161615190132
537,567.0,615.4594019446689,5.0,14.367708067356222,14.0,11.652809527835604,560.0,443.2163128500074,1.0,4.170099666739452,2.0,20.1161615190132
538,170.0,469.98866741162567,5.0,14.367708067356222,14.0,11.652809527835604,376.0,151.50077652603142,1.0,4.170099666739452,2.0,20.1161615190132
539,88.0,88.20012814272394,11.0,20.629877340269402,60.4,21.9666121743637,55.0,72.31478861047381,6.0,6.912004603046698,7.0,44.847353445647926
540,146.0,128.36696781424746,19.0,20.694244773629144,54.77,35.11363913309386,96.0,124.53513959940699,9.0,11.04911674234922,17.0,37.593519322316226
541,261.0,223.44022597808674,13.0,21.773928559815822,54.77,56.16805346742974,175.0,209.04636889456137,9.0,9.870259682109747,36.0,39.92492800443271
542,467.0,408.59254746414024,26.0,22.800643827836566,54.77,49.67740562646887,350.0,359.05762331857517,14.0,15.493160252449258,33.0,45.81501221020086
543,229.0,389.38083351743,35.0,34.61260419394852,54.77,44.133283749265864,320.0,179.82392492130916,23.0,20.08437046377511,27.0,47.05097216889821
544,293.0,364.8429091521174,62.0,76.42441181436794,33.07,40.395573262185266,303.0,218.3074596052623,53.0,31.086340731434,24.0,32.33109007840519
545,155.0,299.0477057880387,68.0,92.01208136603303,54.77,60.84415726429197,252.0,137.07594620933895,63.0,37.73144052405209,41.0,48.12555523892814
546,67.0,54.494673229028606,21.0,34.94008504602006,33.07,32.824387189660754,48.0,47.415183012865185,9.0,20.495629179964734,19.0,28.453924334702315
547,38.0,60.43701846444591,40.0,59.79548819682122,33.07,51.79819280864753,51.0,31.5276265134937,37.0,23.3288054231498,39.0,34.46634515319927
548,26.0,47.72533281653846,64.0,76.80826475751573,33.07,56.49484986471357,37.0,25.74915986807984,53.0,43.64212580494012,45.0,32.83794449994853
549,40.0,45.121554501165214,87.0,96.77410254031497,40.0,44.070212311301354,30.0,34.05044254334439,71.0,56.98777535755143,31.175,36.350396846767566
550,39.0,55.378846167482905,56.0,80.30101121494226,49.0,54.53872361261831,41.0,39.23276532410587,53.0,34.399199066376,41.0,42.56620051293783
551,43.0,55.53268242420463,32.0,55.53088315230323,31.0,44.32674458751515,43.0,36.96875930797946,29.0,22.248542359542597,30.0,32.214310573742985
552,38.0,60.5521626397304,41.0,57.77645847075903,30.0,36.433193882536614,50.0,36.73929270410525,33.0,27.733161798798687,24.0,33.49746121913735
553,47.0,39.92514840533504,35.0,42.087478254540784,57.0,53.01546406674568,35.0,34.363673166398485,23.0,18.820308935770598,35.0,41.746662844909494
554,45.0,37.80460460667228,70.0,70.82461782448053,93.0,83.04043337191969,34.0,33.708097281825545,52.0,37.22032453031407,72.0,68.12270464951183
555,41.0,38.87896922031642,92.0,85.97145936961635,70.0,55.03250410119723,31.0,31.42294595856414,71.0,54.41127663153999,48.0,56.37629594145356
556,38.0,43.46443591078755,62.0,60.53058375653769,59.0,50.616023877824624,43.0,30.095261475158587,42.0,32.10722164242301,41.0,49.79250496210964
557,28.0,58.09503581013014,49.0,52.171094160243186,90.0,101.10337533383212,46.0,24.399929086352433,33.0,27.538251674049206,75.0,71.51212346962112
558,35.0,41.24344072779255,49.0,48.32462197576228,108.0,127.22628188087171,31.0,30.328637391031748,33.0,28.770248163879057,98.0,82.58582425804875
559,35.0,47.44811874603641,48.0,59.483748751872355,90.0,92.822019071483,38.0,26.57632020374446,42.0,28.221562679452706,81.0,67.7343285235871
560,51.0,41.40032804196857,87.0,103.45928731103885,99.0,100.9733006508497,20.0,38.763591558058195,82.0,64.85590332088933,84.0,84.09957917698355
561,168.0,114.46050483922825,116.0,149.53438597492138,85.0,110.77085906560069,92.0,125.94740113554217,110.0,81.34266073748941,75.0,72.45155326956097
562,218.0,227.25860868785364,91.0,98.70170171706019,79.0,111.89641478311546,179.0,155.56874964669072,78.0,65.64526184454004,77.0,68.5291977246159
563,162.0,184.52116762605655,81.0,95.60236870232542,96.0,118.68287524073827,154.0,120.74422163632947,74.0,63.96432372700268,95.0,84.29057529030229
564,219.0,209.1527014830644,55.0,80.43398553365978,85.0,107.97036087704544,186.0,150.36241076344717,54.0,38.254190580176015,84.0,73.516740679429
565,170.0,194.32436890744185,57.0,72.74574177263257,69.0,89.67978725200416,170.0,132.73616724564422,47.0,38.59875192581195,68.0,61.69378264814071
566,214.0,220.0195693857799,48.0,66.9887858618459,54.0,63.713777278492344,194.0,155.87428186060637,40.0,35.8685837450831,50.0,50.955875317182176
567,26.0,19.49526103298428,19.0,17.84341041604065,29.0,20.58256277500311,1.0,16.900141618001356,3.0,9.670300651997616,10.0,22.42963025303149
568,14.0,19.510666986174645,16.0,20.200079258478336,25.0,16.350187242112384,1.0,13.712553231667862,6.0,8.893661694848381,8.0,22.219327719780523
569,26.0,19.315535911779197,7.0,16.918574977481985,17.0,16.304927121480258,1.0,20.313901874936246,6.0,7.509883305891778,10.0,18.46708692540311
570,35.0,47.00222577657876,5.0,16.100866814458637,17.0,26.315928183654833,29.0,25.406393889409202,3.0,7.914841493623089,10.0,17.16927344290106
571,24.0,42.344208479690884,3.0,17.304532031353773,14.0,17.69854311026417,23.0,20.494846678897368,2.0,8.732125813299401,8.0,22.193956598601325
572,36.0,43.11080493211681,4.0,14.680317915429374,14.0,11.901458874591,27.0,28.975141054890585,1.0,8.405342857375615,5.0,21.275724567637596
573,92.0,81.60652869035971,7.0,16.03263736827907,14.0,11.729545313535223,55.0,69.85095510503345,1.0,9.783254012823186,5.0,21.87775477894912
574,52.0,46.53294021303143,7.0,9.618964316787217,16.0,14.481842784594887,26.0,36.48377611333973,1.0,5.719429744913048,10.0,19.248699624427278
575,159.0,106.20606573771848,10.0,9.201962618485243,22.0,14.354995767796268,79.0,101.27685733411116,1.0,8.647222960507825,10.0,22.772345269091602
576,233.0,177.79839838474703,10.0,15.394205838751198,18.0,14.80658142094658,142.0,180.00948879000947,6.0,5.939460594740571,10.0,20.932923640271746
577,435.0,358.41216814104234,10.0,15.324200763014064,19.0,16.23509285642824,283.0,317.0790681327193,6.0,6.094849341693366,9.0,17.754033426493194
578,378.0,442.00423412566636,10.0,10.711720864540874,28.0,17.742748180695706,354.0,278.71327771786537,3.0,20.223016915139468,13.0,26.49250899047977
579,159.0,293.8566122557898,10.0,12.721238882812804,19.0,17.239496587878783,260.0,133.91870466111894,3.0,5.9957419176994335,9.0,19.734342433711298
580,145.0,249.14116892784108,10.0,11.640213484769212,18.0,13.715471744658721,191.0,113.80461820607364,1.0,6.131651745752547,5.0,16.966519238008143
581,17.0,13.61823208111472,45.0,39.01632391008229,65.0,51.252975261332814,5.0,10.606883747564574,31.0,26.534575734523067,39.0,46.11235261347509
582,33.0,26.378923315306153,75.0,74.56063641087682,91.0,89.64697915091892,20.0,21.145783445534345,58.0,45.780915690087724,72.0,65.90033361554936
583,27.0,29.173522708890196,105.0,102.99478408814447,84.0,81.9332110067522,22.0,22.026656565680025,82.0,67.15091105396289,64.0,59.78139388670169
584,23.0,20.83384975546374,55.0,44.10327499170561,87.0,83.42725040874818,11.0,18.476080867746283,31.0,29.664045597575512,67.0,67.0365880869276
585,22.0,37.06546434993545,62.0,50.666289844865545,165.0,181.93146996405517,30.0,17.28990710321682,42.0,36.32248848502786,154.0,124.64564597202832
586,41.0,30.77722811869812,54.0,49.245304108145675,161.0,157.2667190024395,22.0,31.8425558559191,37.0,30.692786292419466,136.0,123.31528033505407
587,94.0,83.91164356200903,73.0,67.04604298047637,97.0,103.48148051826553,65.0,76.44886301192855,55.0,51.26556325765593,81.0,74.06518900937516
588,70.0,59.00511412399138,16.0,13.506221310612343,32.0,30.91704907228584,45.0,44.06250908658666,6.0,6.686689752528652,21.0,15.417252937964307
589,83.0,78.6609216722184,10.0,11.927986355685958,30.0,27.36910317145405,57.0,59.59882193606712,3.0,19.222335287473406,18.0,18.322032201888916
590,248.0,180.8617026204758,43.0,44.83546848649607,45.0,37.217271438971494,144.0,167.45103031051937,41.0,21.27308053985655,30.0,30.599859526819145
591,56.0,113.11632105463654,48.0,49.864250327704525,43.0,47.421071537092494,98.0,37.78534902774045,42.0,33.478613295954645,33.0,33.823586594006244
592,82.0,119.06498656482275,13.0,21.74702368894314,28.0,34.57158513811225,99.0,58.74930393265942,12.0,17.099463998149275,21.0,23.88465472819743
593,73.0,112.2314331172453,22.0,21.95544913777761,11.0,20.946188580948164,93.0,55.66707566356459,14.0,17.16744845676393,7.0,19.808035172414044
594,120.0,130.13541496934818,10.0,13.104764827205194,9.0,20.973404603997245,107.0,89.07185445771435,1.0,8.984254803967183,8.0,13.129282154291353
595,80.0,51.415870166567274,7.0,7.237976082993951,13.0,6.802292470608972,22.0,65.53224921240545,3.0,2.823178471126528,5.0,12.572491054721912
596,183.0,123.12968538208914,4.0,6.29052866981327,12.0,7.806175657888249,94.0,132.33879247543814,1.0,2.2807554158696304,8.0,14.311512549483531
597,159.0,262.60562696028563,5.0,6.282508563813815,12.0,9.194038184376438,228.0,125.31171481137017,1.0,2.6645088152849135,8.0,11.915296304879723
598,209.0,254.21304174317652,10.0,6.672206967693378,13.0,7.610777613264942,211.0,156.12728841968993,2.0,3.775928136644431,5.0,14.189775614128699
599,233.0,272.2385480314146,5.0,6.706803790593813,8.0,3.921541278884618,218.0,171.69496753784992,1.0,2.6553871002226566,2.0,11.88190988680046
600,153.0,201.94067336217338,2.0,6.677160533389497,13.0,7.696802574937619,168.0,129.2287163672214,1.0,2.174738506010622,5.0,12.466011278357573
601,118.0,189.64070008794883,5.0,5.948562593699213,11.0,11.220179574079186,145.0,103.24406416072918,1.0,2.9830994404083246,7.0,11.003486670015576
602,144.0,195.7332431198716,24.0,17.54419249297497,39.0,45.66202540001139,162.0,125.59382243187618,7.0,10.449828301499572,27.0,32.06689292149893
603,107.0,191.09900022204585,32.0,28.492719202764132,42.0,49.95106113114148,144.0,94.06553335486552,22.0,16.245366265492947,37.0,28.107407072081145
604,146.0,200.68939151351702,21.0,22.640972812203284,59.0,60.06291577373567,161.0,129.49121854027206,14.0,9.648219989960062,47.0,42.313611413888
605,147.0,220.91139690896708,24.0,22.128639875384664,69.0,70.20847012666692,173.0,118.19850867646107,12.0,14.79683118954361,55.0,55.170617554292015
606,160.0,232.2087154997569,10.0,19.51577250363601,29.0,28.818899107212413,182.0,134.32101767109197,9.0,5.572557235437037,20.0,28.2129831844084
607,252.0,332.10448340313064,21.0,23.388520116136778,31.0,31.26307116136786,284.0,189.6614539251158,14.0,12.440643251681264,23.0,25.44330684802814
608,207.0,328.24307411130496,16.0,20.252770598632807,27.0,25.7895218493371,256.0,150.6535642072283,11.0,9.316764115891178,13.0,29.565629258260792
609,37.0,33.63826072758964,26.0,36.64818489231904,42.0,49.496061811535945,19.0,26.080608384549038,14.0,19.117383306921546,26.0,28.45742833104385
610,62.0,45.70956224652882,123.0,129.21734968086545,103.0,103.81276636092069,32.0,41.110753598140484,102.0,85.24433898316093,72.0,76.17359343430513
611,81.0,81.288090516218,208.0,218.42669395800408,240.0,245.54905199836458,62.0,66.88068428658275,183.0,166.2909705949466,210.0,187.58038890571117
612,102.0,126.59397007732727,200.0,208.6429409340078,224.0,231.13679715140674,96.0,71.51537429181779,172.0,156.64057804158597,193.0,171.58874702437507
613,113.0,138.49734696805848,230.0,250.2054131612888,160.0,167.9706918115283,104.0,84.29762197733048,216.0,184.59352150565365,140.0,123.4482308306616
614,81.0,140.5608092967388,206.0,228.77535995368947,123.0,126.32975210936611,105.0,68.09352339903515,194.0,163.4997915680062,95.0,103.03351537617849
615,193.0,240.96591572125922,119.0,133.76516991997872,150.0,170.216633425994,206.0,141.78564762764898,104.0,88.95893386331869,143.0,115.31318356390037
616,49.0,187.31975314757497,16.0,28.157374715196706,19.0,17.762427584756125,172.0,50.00545363301907,12.0,11.654514668962877,10.0,17.39910025178282
617,82.0,182.374881074652,24.0,23.313466874436408,50.0,34.24207081870243,172.0,69.58140889434924,12.0,18.661721885251282,25.0,36.134358358814666
618,54.0,195.61618652592006,24.0,33.89019265891315,30.0,28.543144901754445,172.0,51.24595134144737,17.0,19.432944693829274,19.0,27.61770153135985
619,46.0,64.57420623652011,16.0,28.701561266750037,28.0,20.075660268746454,50.0,46.407902358335,14.0,14.213168527054407,13.0,25.256926120874226
620,47.0,75.80047384088331,18.0,30.066209393282822,28.0,19.88983552675439,50.0,51.567162198447726,14.0,15.268217718053954,13.0,25.455881351323697
621,46.0,75.43188853370182,18.0,28.143452268907936,25.0,20.909655721822432,48.0,48.74542646306019,12.0,15.309739911894617,13.0,25.218589733843075
622,81.0,93.74998759360219,19.0,32.424184737048535,24.0,21.409264320519263,71.0,72.00719117324935,18.0,16.244189725710832,13.0,25.306278461901186
623,44.0,56.76170082448091,26.0,42.65668415960908,58.0,52.054139060976524,35.0,28.25621241515561,12.0,20.36236663007609,27.0,42.164800105707954
624,107.0,105.23321785646895,157.0,132.1114505327189,189.0,191.75875127444988,76.0,74.97271080926821,99.0,100.10870855589437,151.0,135.1694709555119
625,199.0,158.04151114073673,167.0,129.20821470732423,210.0,162.39734529687217,125.0,140.51336358328007,100.0,124.5323083605745,132.0,158.13634115355035
626,181.0,170.58557952451372,119.0,125.28295978270648,396.0,345.9164993007716,134.0,126.01915172173267,88.0,91.4056771534828,339.0,296.33503701242194
627,227.0,216.6582550133176,422.0,365.82484385848755,162.0,165.8227557469067,165.0,167.77313878283655,330.0,280.3466271742573,134.0,133.21393816632104
628,318.0,257.58339835220943,232.0,204.99826214931028,91.0,99.83901140408791,212.0,232.96740790024396,167.0,173.28461177014267,72.0,76.96551671628309
629,283.0,307.75996493411776,113.0,107.21579910885649,222.0,240.02638286786285,226.0,219.4417222718124,75.0,86.40990476854641,205.0,171.2669698670007
