FECHA,HORA,D_viento,H_relativa,P_atmosferica,Temperatura,V_viento,Pluviometria,PM2_5
140811,2100,215.567,64.857,1015.0,9.384,2.1,0.0,61.0
140811,2200,191.811,73.174,1015.0,7.629,0.8,0.0,66.0
140811,2300,199.097,80.112,1016.0,6.446,1.0,0.0,28.0
140812,1700,207.167,46.867,1015.0,14.194,4.0,0.0,13.0
140812,1800,214.842,48.039,1015.0,12.85,3.3,0.0,13.0
140812,1900,220.244,53.58,1015.0,11.177,2.8,0.0,10.0
140812,2000,218.871,57.371,1015.0,10.124,2.9,0.0,20.0
140812,2100,212.441,60.013,1015.0,9.448,2.7,0.0,18.0
140812,2200,213.326,64.906,1015.0,8.387,2.6,0.0,18.0
140812,2300,215.736,71.519,1014.63,7.153,2.1,0.0,20.0
140813,1700,182.298,49.417,1005.5,14.89,2.2,0.0,27.0
140813,1800,182.059,54.455,1005.0,14.069,2.2,0.0,68.0
140813,1900,269.288,65.215,1004.92,11.657,1.1,0.0,97.0
140813,2000,304.328,76.567,1004.0,9.145,0.8,0.0,281.0
140813,2100,98.091,85.083,1004.0,7.387,0.5,0.0,662.0
140813,2200,50.667,88.292,1004.0,6.667,0.8,0.0,384.0
140813,2300,24.66,90.767,1003.7,5.884,0.6,0.0,279.0
140814,1700,61.35,48.706,1003.67,16.992,2.0,0.0,33.0
140814,1800,29.836,57.685,1004.0,15.924,1.7,0.0,40.0
140814,1900,11.267,68.585,1004.83,14.095,1.5,0.0,31.0
140814,2000,263.802,75.805,1005.58,12.65,1.7,0.0,17.0
140814,2100,293.726,79.023,1006.58,11.688,2.1,0.0,80.0
140814,2200,35.656,83.639,1007.0,10.361,0.9,0.0,185.0
140814,2300,158.081,91.15,1007.0,8.554,0.8,0.0,174.0
140815,1700,205.988,66.412,1007.0,15.329,1.4,0.0,33.0
140815,1800,178.088,69.097,1007.58,14.814,1.0,0.0,89.0
140815,1900,250.565,78.302,1008.0,12.856,0.6,0.0,123.0
140815,2000,291.277,89.033,1008.25,10.858,0.5,0.0,212.0
140815,2100,268.948,89.375,1009.0,10.628,0.6,0.0,257.0
140815,2200,255.189,92.775,1009.0,9.583,0.7,0.0,314.0
140815,2300,212.862,95.617,1009.0,8.479,0.5,0.0,403.0
140816,1700,195.028,50.472,1007.0,19.832,1.7,0.0,33.0
140816,1800,173.137,55.113,1007.25,19.092,1.7,0.0,67.0
140816,1900,113.447,66.446,1007.92,16.142,0.4,0.0,90.0
140816,2000,320.35,78.16,1008.0,13.52,0.9,0.0,269.0
140816,2100,73.814,84.267,1008.17,11.987,0.8,0.0,514.0
140816,2200,77.048,87.883,1008.92,10.83,0.7,0.0,150.0
140816,2300,17.669,90.075,1009.0,10.135,0.9,0.0,135.0
140817,1700,183.421,47.495,1005.0,23.967,2.4,0.0,12.0
140817,1800,190.2,51.572,1004.42,22.684,2.1,0.0,28.0
140817,1900,260.545,60.116,1004.0,19.762,1.2,0.0,54.0
140817,2000,242.229,64.718,1004.0,17.661,1.2,0.0,73.0
140817,2100,193.182,68.577,1004.0,15.978,1.1,0.0,156.0
140817,2200,125.822,80.613,1004.0,13.461,0.6,0.0,224.0
140817,2300,329.588,85.9,1004.0,12.211,0.6,0.0,146.0
140818,1700,326.412,47.094,999.0,23.729,1.0,0.0,16.0
140818,1800,310.27,50.782,999.083,22.668,0.9,0.0,42.0
140818,1900,280.978,66.892,1000.0,18.479,0.8,0.0,74.0
140818,2000,331.867,79.065,1000.42,15.468,0.7,0.0,183.0
140818,2100,38.865,86.433,1001.0,13.544,0.6,0.0,195.0
140818,2200,355.96,92.358,1001.0,12.038,0.6,0.0,139.0
140818,2300,24.986,95.275,1001.0,10.828,0.6,0.0,120.0
140819,1700,24.228,80.95,1005.0,12.888,1.4,0.0,28.0
140819,1800,12.186,80.675,1005.0,12.862,1.4,0.0,30.0
140819,1900,55.476,84.233,1005.0,12.503,2.0,0.0,51.0
140819,2000,22.848,85.175,1005.0,12.342,1.0,0.0,42.0
140819,2100,359.866,85.064,1005.58,12.185,0.9,0.0,27.0
140819,2200,357.107,78.605,1006.0,12.482,1.0,0.0,33.0
140819,2300,277.213,80.939,1006.0,12.224,0.7,0.0,32.0
140820,1700,3.116,69.652,1006.0,13.568,1.0,0.0,29.0
140820,1800,1.71,73.705,1006.0,13.349,1.4,0.0,46.0
140820,1900,348.27,77.831,1006.17,12.998,0.9,0.0,40.0
140820,2000,354.167,76.058,1006.83,12.77,1.0,0.0,30.0
140820,2100,25.064,72.757,1007.0,12.527,0.6,0.0,25.0
140820,2200,43.7,71.852,1007.0,12.452,1.2,0.0,24.0
140820,2300,324.423,72.844,1007.0,12.169,1.1,0.0,14.0
140821,1700,323.638,55.539,1005.0,17.245,1.3,0.0,19.0
140821,1800,278.354,59.296,1005.0,16.353,1.1,0.0,38.0
140821,1900,278.988,68.626,1005.0,14.228,0.5,0.0,95.0
140821,2000,317.654,78.302,1005.0,12.184,0.9,0.0,29.0
140821,2100,235.483,80.367,1005.0,11.54,1.8,0.0,24.0
140821,2200,235.19,83.85,1005.0,10.585,1.9,0.0,19.0
140821,2300,233.957,84.5,1006.0,10.208,1.1,0.0,61.0
140822,1700,337.884,84.05,1006.0,11.526,2.9,3.7,23.0
140822,1800,2.314,83.125,1006.0,11.635,1.9,3.7,27.0
140822,1900,40.411,81.075,1006.58,11.828,1.2,3.7,36.0
140822,2000,54.671,81.958,1006.67,11.725,1.8,3.7,42.0
140822,2100,36.755,83.908,1006.0,11.486,1.6,3.7,44.0
140822,2200,19.742,86.583,1006.0,11.034,1.5,3.7,74.0
140822,2300,86.84,87.5,1005.5,10.643,0.9,3.7,41.0
140823,1700,53.426,88.825,1004.0,10.09,3.0,15.7,23.0
140823,1800,33.797,93.325,1004.0,9.801,2.1,15.7,22.0
140823,1900,35.272,95.733,1004.92,9.478,2.6,15.7,17.0
140823,2000,44.435,93.708,1005.17,9.442,3.4,15.7,22.0
140823,2100,28.571,92.567,1006.0,8.987,2.2,15.7,22.0
140823,2200,26.886,94.233,1006.0,8.835,1.8,15.7,24.0
140823,2300,53.33,96.075,1006.17,8.752,1.9,15.7,4.0
140824,1700,54.299,78.573,1012.08,11.461,2.2,0.5,19.0
140824,1800,34.088,79.381,1013.0,11.241,2.0,0.5,28.0
140824,1900,47.68,79.308,1013.0,10.972,1.5,0.5,55.0
140824,2000,32.054,83.692,1014.0,10.442,1.1,0.5,89.0
140824,2100,293.3,89.117,1014.0,9.888,0.4,0.5,62.0
140824,2200,274.369,91.917,1014.67,9.518,0.4,0.5,161.0
140824,2300,26.884,94.642,1015.0,8.715,0.4,0.5,132.0
140825,1700,192.653,56.775,1008.0,16.581,3.4,0.0,7.0
140825,1800,191.14,59.656,1008.0,15.85,2.9,0.0,16.0
140825,1900,205.917,68.52,1008.0,13.888,1.7,0.0,75.0
140825,2000,285.336,78.742,1007.58,11.762,0.8,0.0,81.0
140825,2100,265.103,82.875,1007.0,10.739,1.0,0.0,53.0
140825,2200,250.369,84.225,1007.0,10.035,1.1,0.0,61.0
140825,2300,244.018,87.917,1006.58,8.973,0.7,0.0,102.0
140826,1700,41.693,54.136,1001.92,17.798,2.2,0.0,18.0
140826,1800,22.68,61.238,1002.17,16.853,1.4,0.0,67.0
140826,1900,15.59,69.538,1003.0,15.428,1.0,0.0,27.0
140826,2000,24.493,61.295,1003.42,15.012,1.4,0.0,4.0
140826,2100,325.644,59.146,1004.0,14.393,2.5,0.0,6.0
140826,2200,16.542,53.872,1004.58,13.26,1.6,0.0,46.0
140826,2300,133.873,63.779,1005.0,11.713,1.3,0.0,4.0
140827,1700,325.558,63.134,1008.0,13.813,2.0,0.0,8.0
140827,1800,311.525,66.763,1008.0,13.119,1.5,0.0,19.0
140827,1900,220.463,71.082,1008.0,11.891,0.6,0.0,90.0
140827,2000,249.184,80.047,1007.67,10.063,0.7,0.0,162.0
140827,2100,240.496,83.992,1007.0,9.011,1.0,0.0,156.0
140827,2200,237.545,87.492,1007.0,8.057,1.0,0.0,296.0
140827,2300,153.937,92.142,1007.0,6.765,0.7,0.0,295.0
140828,1700,8.24,59.043,1002.42,17.055,1.6,0.0,17.0
140828,1800,358.711,64.254,1003.0,15.816,1.9,0.0,12.0
140828,1900,332.666,68.918,1004.0,14.295,2.0,0.0,8.0
140828,2000,294.518,74.265,1004.0,12.668,1.5,0.0,18.0
140828,2100,319.548,75.574,1003.83,12.006,0.5,0.0,23.0
140828,2200,337.014,75.307,1004.0,11.789,1.0,0.0,47.0
140828,2300,71.079,75.573,1004.0,11.822,1.0,0.0,15.0
140829,1700,332.391,70.465,1000.0,14.497,1.6,4.0,16.0
140829,1800,330.998,69.52,1000.83,13.798,2.0,4.0,14.0
140829,1900,333.023,72.493,1001.83,12.838,1.9,4.0,25.0
140829,2000,334.97,73.082,1002.25,12.259,1.1,4.0,25.0
140829,2100,11.921,70.899,1003.0,11.928,1.5,4.0,32.0
140829,2200,28.035,71.022,1003.0,11.659,1.6,4.0,14.0
140829,2300,347.701,72.926,1003.17,11.418,1.8,4.0,10.0
140830,1700,4.422,78.927,1009.0,15.432,1.6,1.0,12.0
140830,1800,63.664,77.477,1008.83,15.619,1.1,1.0,67.0
140830,1900,69.362,84.625,1008.0,14.336,0.6,1.0,80.0
140830,2000,250.367,91.55,1008.0,13.197,0.8,1.0,230.0
140830,2100,215.101,94.917,1007.83,12.129,0.6,1.0,164.0
140830,2200,255.011,97.2,1007.08,11.174,0.6,1.0,202.0
140830,2300,275.71,98.367,1006.33,10.296,0.7,1.0,96.0
140831,1700,26.079,77.534,1001.0,14.825,2.7,19.6,21.0
140831,1800,24.298,82.832,1001.0,14.392,2.0,19.6,35.0
140831,1900,359.402,87.317,1001.0,13.881,1.3,19.6,22.0
140831,2000,5.169,85.42,1001.0,13.528,1.5,19.6,7.0
140831,2100,40.063,75.447,1000.17,14.0,3.1,19.6,21.0
140831,2200,359.391,79.058,1000.0,13.407,2.0,19.6,19.0
140831,2300,28.017,79.137,999.417,13.332,1.8,19.6,28.0
150401,1700,153.0,22.0,1003.0,26.7,1.5,0.0,11.0
150401,1800,153.0,22.0,1003.0,26.3,1.7,0.0,8.0
150401,1900,147.0,26.0,1004.0,24.1,0.9,0.0,22.0
150401,2000,302.0,35.0,1004.0,20.1,0.5,0.0,28.0
150401,2100,257.0,40.0,1004.0,18.2,0.8,0.0,26.0
150401,2200,233.0,42.0,1005.0,16.9,0.8,0.0,22.0
150401,2300,176.0,47.0,1005.0,16.4,1.4,0.0,5.0
150402,1700,172.0,33.0,1003.0,27.2,1.7,0.0,6.0
150402,1800,161.0,40.0,1003.0,26.8,1.7,0.0,7.0
150402,1900,124.0,48.0,1003.0,25.2,1.1,0.0,15.0
150402,2000,250.0,57.0,1003.0,22.6,1.2,0.0,6.0
150402,2100,233.0,62.0,1004.0,21.7,2.1,0.0,4.0
150402,2200,232.0,68.0,1005.0,20.2,1.3,0.0,4.0
150402,2300,215.0,74.0,1005.0,19.0,1.2,0.0,4.0
150403,1700,129.0,59.0,1003.0,24.2,1.7,0.0,4.0
150403,1800,137.0,58.0,1002.0,24.3,1.5,0.0,4.0
150403,1900,119.0,64.0,1002.0,22.9,1.0,0.0,4.0
150403,2000,264.0,70.0,1003.0,20.6,1.3,0.0,4.0
150403,2100,243.0,71.0,1004.0,19.2,1.9,0.0,4.0
150403,2200,240.0,75.0,1004.0,17.9,1.6,0.0,4.0
150403,2300,238.0,79.0,1004.0,17.0,1.7,0.0,4.0
150404,1700,168.0,38.0,1000.0,27.3,2.8,0.0,4.0
150404,1800,161.0,38.0,1000.0,26.7,2.7,0.0,4.0
150404,1900,165.0,38.0,1000.0,24.9,1.5,0.0,16.0
150404,2000,242.0,47.0,1001.0,21.6,0.6,0.0,26.0
150404,2100,265.0,53.0,1002.0,19.9,0.7,0.0,19.0
150404,2200,229.0,55.0,1002.0,19.9,1.1,0.0,19.0
150404,2300,151.0,64.0,1003.0,18.2,0.9,0.0,33.0
150405,1700,149.0,39.0,1000.0,29.0,1.8,0.0,4.0
150405,1800,136.0,39.0,1000.0,28.5,1.7,0.0,4.0
150405,1900,106.0,45.0,1000.0,26.1,0.8,0.0,23.0
150405,2000,322.0,58.0,1000.0,22.4,0.4,0.0,24.0
150405,2100,202.0,63.0,1001.0,21.0,1.0,0.0,22.0
150405,2200,198.0,66.0,1001.0,19.9,0.7,0.0,30.0
150405,2300,61.0,74.0,1001.0,18.2,0.8,0.0,20.0
150406,1700,255.0,40.0,997.0,27.9,1.9,0.0,8.0
150406,1800,287.0,49.0,998.0,24.7,2.5,0.0,8.0
150406,1900,266.0,50.0,999.0,23.1,2.1,0.0,7.0
150406,2000,270.0,57.0,1000.0,20.3,2.4,0.0,4.0
150406,2100,279.0,68.0,1001.0,17.4,2.8,0.0,4.0
150406,2200,289.0,73.0,1002.0,16.4,1.9,0.0,4.0
150406,2300,320.0,74.0,1002.0,16.0,0.9,0.0,4.0
150407,1700,201.0,49.0,1003.0,23.8,1.6,0.0,4.0
150407,1800,241.0,47.0,1003.0,23.6,1.4,0.0,5.0
150407,1900,230.0,55.0,1003.0,21.6,1.2,0.0,17.0
150407,2000,207.0,63.0,1003.0,19.7,1.0,0.0,6.0
150407,2100,268.0,70.0,1003.0,18.5,1.3,0.0,4.0
150407,2200,242.0,73.0,1003.0,17.6,1.3,0.0,4.0
150407,2300,226.0,78.0,1003.0,16.5,0.9,0.0,11.0
150408,1700,167.0,45.0,1003.0,25.2,1.8,0.0,5.0
150408,1800,154.0,45.0,1003.0,24.7,2.0,0.0,9.0
150408,1900,122.0,50.0,1003.0,22.9,1.0,0.0,23.0
150408,2000,304.0,60.0,1004.0,20.1,0.8,0.0,5.0
150408,2100,240.0,61.0,1005.0,19.6,1.7,0.0,8.0
150408,2200,235.0,64.0,1005.0,18.5,1.2,0.0,5.0
150408,2300,207.0,69.0,1005.0,17.1,1.2,0.0,6.0
150409,1700,178.0,30.0,1003.0,27.2,3.7,0.0,9.0
150409,1800,190.0,32.0,1003.0,26.1,3.1,0.0,8.0
150409,1900,196.0,38.0,1003.0,23.8,1.7,0.0,16.0
150409,2000,254.0,46.0,1004.0,20.5,0.8,0.0,37.0
150409,2100,215.0,53.0,1004.0,18.1,0.6,0.0,22.0
150409,2200,239.0,54.0,1005.0,17.3,0.8,0.0,16.0
150409,2300,225.0,42.0,1004.0,18.8,2.1,0.0,20.0
150410,1700,183.0,28.0,1002.0,27.3,3.4,0.0,8.0
150410,1800,187.0,26.0,1002.0,26.6,2.6,0.0,9.0
150410,1900,207.0,28.0,1002.0,24.5,2.1,0.0,19.0
150410,2000,225.0,30.0,1003.0,23.4,2.2,0.0,8.0
150410,2100,222.0,33.0,1003.0,22.6,2.5,0.0,13.0
150410,2200,227.0,36.0,1003.0,21.3,2.2,0.0,22.0
150410,2300,212.0,35.0,1003.0,20.7,2.1,0.0,43.0
150411,1700,148.0,32.0,999.0,28.4,1.5,0.0,8.0
150411,1800,142.0,36.0,999.0,27.4,1.7,0.0,19.0
150411,1900,107.0,45.0,999.0,24.3,0.6,0.0,41.0
150411,2000,246.0,56.0,1000.0,20.8,0.8,0.0,31.0
150411,2100,221.0,53.0,1001.0,20.2,1.3,0.0,35.0
150411,2200,152.0,58.0,1000.0,18.1,0.8,0.0,58.0
150411,2300,28.0,69.0,1001.0,16.1,0.8,0.0,60.0
150412,1700,172.0,29.0,1000.0,28.6,1.0,0.0,39.0
150412,1800,149.0,31.0,1000.0,27.6,1.3,0.0,40.0
150412,1900,231.0,43.0,1001.0,23.8,1.3,0.0,24.0
150412,2000,243.0,54.0,1001.0,21.5,1.6,0.0,16.0
150412,2100,238.0,59.0,1002.0,19.7,1.7,0.0,26.0
150412,2200,201.0,62.0,1003.0,18.6,1.1,0.0,19.0
150412,2300,284.0,69.0,1004.0,16.7,0.8,0.0,33.0
150413,1700,159.0,42.0,1004.0,26.0,2.3,0.0,7.0
150413,1800,155.0,44.0,1004.0,25.3,2.2,0.0,13.0
150413,1900,171.0,50.0,1005.0,23.3,1.2,0.0,24.0
150413,2000,203.0,57.0,1005.0,21.1,1.7,0.0,16.0
150413,2100,186.0,62.0,1006.0,19.6,1.4,0.0,9.0
150413,2200,237.0,65.0,1006.0,18.5,1.0,0.0,8.0
150413,2300,225.0,68.0,1006.0,17.8,1.1,0.0,13.0
150414,1700,164.0,44.0,1003.0,24.0,1.7,0.0,8.0
150414,1800,151.0,45.0,1003.0,23.5,1.7,0.0,7.0
150414,1900,241.0,47.0,1003.0,21.4,2.5,0.0,7.0
150414,2000,249.0,46.0,1004.0,18.9,2.3,0.0,49.0
150414,2100,253.0,47.0,1004.0,17.5,1.9,0.0,18.0
150414,2200,249.0,50.0,1005.0,16.3,1.3,0.0,4.0
150414,2300,251.0,53.0,1004.0,15.3,1.3,0.0,4.0
150415,1700,48.0,44.0,1005.0,20.2,1.5,1.7,9.0
150415,1800,337.0,47.0,1005.0,19.8,1.1,1.7,16.0
150415,1900,272.0,55.0,1005.0,18.2,1.5,1.7,17.0
150415,2000,252.0,53.0,1006.0,16.8,1.6,1.7,13.0
150415,2100,238.0,52.0,1006.0,16.0,1.3,1.7,12.0
150415,2200,253.0,54.0,1006.0,15.0,1.2,1.7,8.0
150415,2300,251.0,54.0,1007.0,14.9,1.4,1.7,8.0
150416,1700,131.0,37.0,1010.0,20.5,1.6,0.0,8.0
150416,1800,149.0,39.0,1010.0,19.8,2.0,0.0,11.0
150416,1900,161.0,46.0,1011.0,17.5,1.0,0.0,11.0
150416,2000,240.0,52.0,1011.0,15.7,1.6,0.0,8.0
150416,2100,237.0,52.0,1011.0,14.9,1.8,0.0,7.0
150416,2200,227.0,55.0,1012.0,13.4,1.2,0.0,7.0
150416,2300,187.0,58.0,1013.0,12.4,1.1,0.0,16.0
150417,1700,165.0,27.0,1006.0,22.1,2.3,0.0,8.0
150417,1800,173.0,25.0,1006.0,21.8,2.0,0.0,15.0
150417,1900,173.0,33.0,1006.0,18.4,0.8,0.0,28.0
150417,2000,293.0,44.0,1006.0,14.7,0.3,0.0,45.0
150417,2100,259.0,50.0,1006.0,13.3,0.6,0.0,58.0
150417,2200,292.0,55.0,1006.0,12.1,0.5,0.0,69.0
150417,2300,80.0,62.0,1006.0,11.0,0.4,0.0,86.0
150418,1700,305.0,29.0,999.0,23.6,2.3,26.3,4.0
150418,1800,289.0,31.0,999.0,21.8,1.9,26.3,4.0
150418,1900,239.0,41.0,1000.0,18.3,1.6,26.3,4.0
150418,2000,241.0,55.0,1000.0,16.9,1.1,26.3,4.0
150418,2100,323.0,54.0,1001.0,16.8,1.5,26.3,4.0
150418,2200,55.0,61.0,1001.0,16.6,1.4,26.3,4.0
150418,2300,29.0,68.0,1002.0,16.3,2.0,26.3,4.0
150419,1700,114.0,77.0,1005.0,17.3,0.7,0.3,6.0
150419,1800,205.0,81.0,1005.0,17.1,1.1,0.3,4.0
150419,1900,207.0,85.0,1005.0,16.4,1.3,0.3,5.0
150419,2000,229.0,86.0,1006.0,16.1,1.0,0.3,15.0
150419,2100,243.0,88.0,1006.0,15.8,0.9,0.3,13.0
150419,2200,260.0,93.0,1006.0,14.8,0.4,0.3,21.0
150419,2300,278.0,96.0,1006.0,14.0,0.6,0.3,11.0
150420,1700,187.0,44.0,1005.0,21.2,2.6,0.0,4.0
150420,1800,178.0,45.0,1005.0,20.3,1.9,0.0,23.0
150420,1900,51.0,71.0,1005.0,16.9,1.4,0.0,28.0
150420,2000,43.0,81.0,1005.0,15.0,1.1,0.0,45.0
150420,2100,99.0,89.0,1006.0,13.3,0.3,0.0,65.0
150420,2200,23.0,93.0,1007.0,12.2,0.7,0.0,33.0
150420,2300,39.0,95.0,1007.0,11.6,0.7,0.0,37.0
150421,1700,162.0,55.0,1006.0,19.9,2.1,0.0,20.0
150421,1800,166.0,60.0,1006.0,18.8,2.0,0.0,15.0
150421,1900,195.0,67.0,1007.0,16.5,0.7,0.0,24.0
150421,2000,221.0,74.0,1006.0,14.6,0.9,0.0,34.0
150421,2100,246.0,81.0,1006.0,13.2,0.6,0.0,41.0
150421,2200,277.0,89.0,1006.0,11.7,0.3,0.0,46.0
150421,2300,121.0,92.0,1006.0,11.2,0.4,0.0,75.0
150422,1700,142.0,56.0,1003.0,19.4,1.2,0.0,17.0
150422,1800,141.0,59.0,1003.0,18.7,1.1,0.0,32.0
150422,1900,141.0,69.0,1003.0,16.2,0.9,0.0,64.0
150422,2000,289.0,82.0,1003.0,13.5,0.4,0.0,80.0
150422,2100,282.0,86.0,1004.0,12.2,0.6,0.0,110.0
150422,2200,119.0,91.0,1004.0,11.0,0.5,0.0,136.0
150422,2300,348.0,94.0,1004.0,9.9,0.3,0.0,91.0
150423,1700,164.0,52.0,1003.0,21.0,1.6,0.0,31.0
150423,1800,137.0,56.0,1003.0,20.0,1.1,0.0,46.0
150423,1900,39.0,70.0,1004.0,17.1,0.2,0.0,67.0
150423,2000,345.0,80.0,1004.0,15.1,0.5,0.0,91.0
150423,2100,194.0,84.0,1004.0,13.9,0.5,0.0,149.0
150423,2200,175.0,88.0,1005.0,13.0,0.5,0.0,65.0
150423,2300,192.0,77.0,1005.0,13.6,1.1,0.0,101.0
150424,1700,97.0,42.0,1003.0,22.7,1.0,0.0,38.0
150424,1800,81.0,49.0,1003.0,21.5,1.0,0.0,54.0
150424,1900,36.0,66.0,1004.0,17.8,0.6,0.0,86.0
150424,2000,116.0,76.0,1004.0,15.2,0.2,0.0,139.0
150424,2100,15.0,84.0,1004.0,13.7,0.3,0.0,183.0
150424,2200,62.0,90.0,1004.0,12.4,0.2,0.0,161.0
150424,2300,13.0,92.0,1003.0,11.6,0.3,0.0,117.0
150425,1700,55.0,43.0,1000.0,23.0,1.6,0.0,47.0
150425,1800,29.0,48.0,1001.0,22.0,1.0,0.0,49.0
150425,1900,3.0,59.0,1002.0,19.0,0.8,0.0,56.0
150425,2000,194.0,65.0,1003.0,17.2,1.1,0.0,60.0
150425,2100,168.0,70.0,1003.0,16.0,1.2,0.0,47.0
150425,2200,200.0,75.0,1003.0,14.8,1.1,0.0,60.0
150425,2300,184.0,83.0,1004.0,13.1,0.8,0.0,64.0
150426,1700,132.0,58.0,1004.0,20.0,0.9,0.2,30.0
150426,1800,18.0,60.0,1004.0,19.6,0.6,0.2,47.0
150426,1900,79.0,72.0,1004.0,17.3,0.3,0.2,92.0
150426,2000,273.0,80.0,1004.0,15.4,0.6,0.2,94.0
150426,2100,248.0,87.0,1004.0,13.9,0.7,0.2,78.0
150426,2200,218.0,87.0,1005.0,13.4,0.9,0.2,41.0
150426,2300,235.0,85.0,1005.0,13.6,1.5,0.2,43.0
150427,1700,43.0,68.0,1003.0,17.8,1.1,0.4,35.0
150427,1800,140.0,73.0,1004.0,17.0,2.1,0.4,67.0
150427,1900,113.0,83.0,1004.0,14.4,0.8,0.4,102.0
150427,2000,154.0,92.0,1004.0,12.2,0.6,0.4,142.0
150427,2100,126.0,94.0,1004.0,11.2,0.6,0.4,198.0
150427,2200,105.0,96.0,1004.0,10.1,0.6,0.4,203.0
150427,2300,218.0,97.0,1005.0,9.3,0.6,0.4,185.0
150428,1700,141.0,59.0,1002.0,20.4,1.8,0.0,52.0
150428,1800,145.0,61.0,1002.0,19.8,1.5,0.0,72.0
150428,1900,128.0,72.0,1003.0,17.3,0.5,0.0,111.0
150428,2000,21.0,83.0,1003.0,15.2,0.3,0.0,162.0
150428,2100,65.0,88.0,1003.0,14.0,0.3,0.0,229.0
150428,2200,195.0,91.0,1003.0,13.3,0.8,0.0,229.0
150428,2300,32.0,92.0,1004.0,12.6,0.6,0.0,158.0
150429,1700,179.0,51.0,1004.0,22.8,2.8,0.0,37.0
150429,1800,184.0,53.0,1004.0,21.3,1.7,0.0,52.0
150429,1900,220.0,63.0,1004.0,18.5,0.9,0.0,47.0
150429,2000,220.0,67.0,1005.0,17.2,1.1,0.0,49.0
150429,2100,258.0,74.0,1005.0,15.4,0.9,0.0,60.0
150429,2200,264.0,82.0,1005.0,13.9,0.8,0.0,67.0
150429,2300,214.0,87.0,1006.0,12.9,0.7,0.0,56.0
150430,1700,134.0,61.0,1003.0,16.5,1.6,0.0,43.0
150430,1800,79.0,67.0,1003.0,15.6,1.1,0.0,80.0
150430,1900,53.0,76.0,1003.0,13.7,1.2,0.0,101.0
150430,2000,38.0,80.0,1004.0,12.6,1.4,0.0,113.0
150430,2100,77.0,85.0,1004.0,11.5,0.6,0.0,195.0
150430,2200,206.0,89.0,1004.0,10.6,0.3,0.0,155.0
150430,2300,24.0,91.0,1005.0,10.2,0.9,0.0,118.0
150501,1700,50.0,63.0,1003.0,16.7,1.8,15.3,55.0
150501,1800,38.0,67.0,1003.0,15.9,1.1,15.3,85.0
150501,1900,337.0,72.0,1003.0,15.2,0.5,15.3,104.0
150501,2000,186.0,91.0,1004.0,13.7,1.0,15.3,125.0
150501,2100,81.0,97.0,1005.0,13.0,0.7,15.3,103.0
150501,2200,164.0,99.0,1005.0,12.6,1.0,15.3,8.0
150501,2300,199.0,97.0,1007.0,11.5,3.1,15.3,9.0
150502,1700,205.0,42.0,1007.0,16.2,3.8,0.0,4.0
150502,1800,199.0,48.0,1007.0,14.8,2.7,0.0,4.0
150502,1900,212.0,52.0,1007.0,13.1,2.6,0.0,8.0
150502,2000,218.0,56.0,1008.0,11.8,2.1,0.0,12.0
150502,2100,224.0,57.0,1008.0,10.8,2.0,0.0,8.0
150502,2200,224.0,59.0,1008.0,10.2,1.9,0.0,8.0
150502,2300,222.0,59.0,1008.0,9.9,2.2,0.0,23.0
150503,1700,192.0,45.0,1008.0,17.1,3.1,0.0,5.0
150503,1800,200.0,48.0,1008.0,15.9,2.5,0.0,19.0
150503,1900,225.0,56.0,1008.0,13.8,1.5,0.0,53.0
150503,2000,247.0,62.0,1008.0,12.2,1.3,0.0,67.0
150503,2100,254.0,68.0,1008.0,10.9,1.3,0.0,89.0
150503,2200,241.0,75.0,1008.0,9.5,1.0,0.0,101.0
150503,2300,227.0,81.0,1008.0,8.7,1.1,0.0,30.0
150504,1700,189.0,50.0,1005.0,19.2,2.9,0.0,9.0
150504,1800,198.0,53.0,1005.0,17.8,2.1,0.0,42.0
150504,1900,262.0,63.0,1005.0,15.4,1.2,0.0,84.0
150504,2000,259.0,71.0,1006.0,13.2,1.0,0.0,90.0
150504,2100,246.0,73.0,1006.0,12.8,1.3,0.0,52.0
150504,2200,244.0,76.0,1007.0,11.8,0.9,0.0,39.0
150504,2300,247.0,80.0,1007.0,10.7,1.2,0.0,37.0
150505,1700,143.0,56.0,1007.0,16.3,1.7,0.0,31.0
150505,1800,134.0,60.0,1007.0,15.6,1.0,0.0,82.0
150505,1900,32.0,77.0,1007.0,12.1,0.7,0.0,138.0
150505,2000,14.0,86.0,1007.0,10.1,0.8,0.0,262.0
150505,2100,46.0,92.0,1007.0,8.8,0.5,0.0,266.0
150505,2200,25.0,94.0,1007.0,7.9,0.7,0.0,170.0
150505,2300,38.0,95.0,1007.0,7.1,0.7,0.0,142.0
150506,1700,196.0,50.0,1001.0,18.5,0.9,0.0,41.0
150506,1800,324.0,57.0,1001.0,17.1,0.5,0.0,103.0
150506,1900,348.0,78.0,1001.0,12.7,0.2,0.0,237.0
150506,2000,356.0,88.0,1001.0,10.5,0.3,0.0,299.0
150506,2100,53.0,93.0,1001.0,9.0,0.4,0.0,383.0
150506,2200,343.0,94.0,1000.0,8.1,0.5,0.0,350.0
150506,2300,27.0,96.0,1000.0,7.2,0.8,0.0,108.0
150507,1700,316.0,43.0,1001.0,20.9,2.7,0.0,16.0
150507,1800,323.0,56.0,1002.0,18.0,2.5,0.0,22.0
150507,1900,345.0,69.0,1003.0,15.7,2.6,0.0,26.0
