FECHA,HORA,D_viento,H_relativa,P_atmosferica,Temperatura,V_viento,Pluviometria,Media_D_viento,Media_V_viento,Media_P_atmosferica,Media_Temperatura,Media_H_relativa,Minimo_Temperatura,Maximo_Temperatura,Rango_Temperatura,Media_PM10,Minimo_PM10,Maximo_PM10,Rango_PM10,PM10,PM2_5
140601,2300,10.997,99.583,1005.0,7.426,0.5,0.0,158.645,0.875,1007.035,7.8,97.451,-0.354,25.898,26.252,124.083,4.0,757.0,753.0,655.0,244.0
140602,1700,217.102,88.017,1000.83,11.379,0.5,0.7,126.812,0.775,1002.191,8.045,95.647,-0.354,25.898,26.252,185.917,4.0,757.0,753.0,179.0,207.0
140602,1800,115.711,92.267,1001.0,10.73,0.9,0.7,126.812,0.775,1002.191,8.045,95.647,-0.354,25.898,26.252,185.917,4.0,757.0,753.0,285.0,178.0
140602,1900,40.814,94.825,1000.92,10.208,1.1,0.7,126.812,0.775,1002.191,8.045,95.647,-0.354,25.898,26.252,185.917,4.0,757.0,753.0,286.0,184.0
140602,2000,43.206,93.642,1000.17,10.219,1.4,0.7,126.812,0.775,1002.191,8.045,95.647,-0.354,25.898,26.252,185.917,4.0,757.0,753.0,171.0,69.0
140602,2100,31.608,90.108,1000.0,10.144,1.6,0.7,126.812,0.775,1002.191,8.045,95.647,-0.354,25.898,26.252,185.917,4.0,757.0,753.0,105.0,106.0
140602,2200,28.382,88.775,999.917,10.0,1.6,0.7,126.812,0.775,1002.191,8.045,95.647,-0.354,25.898,26.252,185.917,4.0,757.0,753.0,133.0,111.0
140602,2300,33.592,89.425,999.417,9.766,2.0,0.7,126.812,0.775,1002.191,8.045,95.647,-0.354,25.898,26.252,185.917,4.0,757.0,753.0,86.0,52.0
140603,1700,8.963,95.125,995.167,10.352,3.3,54.9,78.17,3.0,997.212,10.431,88.814,-0.354,25.898,26.252,27.875,4.0,757.0,753.0,14.0,10.0
140603,1800,358.643,93.392,996.333,10.451,2.9,54.9,78.17,3.0,997.212,10.431,88.814,-0.354,25.898,26.252,27.875,4.0,757.0,753.0,19.0,12.0
140603,1900,350.35,93.85,997.167,9.953,2.6,54.9,78.17,3.0,997.212,10.431,88.814,-0.354,25.898,26.252,27.875,4.0,757.0,753.0,20.0,18.0
140603,2000,12.773,94.483,998.0,9.34,1.6,54.9,78.17,3.0,997.212,10.431,88.814,-0.354,25.898,26.252,27.875,4.0,757.0,753.0,33.0,40.0
140603,2100,43.364,96.942,998.417,9.195,1.8,54.9,78.17,3.0,997.212,10.431,88.814,-0.354,25.898,26.252,27.875,4.0,757.0,753.0,34.0,23.0
140603,2200,65.998,95.575,998.917,9.277,3.0,54.9,78.17,3.0,997.212,10.431,88.814,-0.354,25.898,26.252,27.875,4.0,757.0,753.0,14.0,13.0
140603,2300,60.583,94.108,1000.0,9.201,2.7,54.9,78.17,3.0,997.212,10.431,88.814,-0.354,25.898,26.252,27.875,4.0,757.0,753.0,29.0,33.0
140604,1700,344.245,79.847,1005.0,10.779,4.1,11.9,151.923,3.375,1004.007,9.347,87.04,-0.354,25.898,26.252,13.042,4.0,757.0,753.0,13.0,10.0
140604,1800,345.383,78.522,1005.33,10.527,4.0,11.9,151.923,3.375,1004.007,9.347,87.04,-0.354,25.898,26.252,13.042,4.0,757.0,753.0,12.0,7.0
140604,1900,349.185,81.637,1006.0,9.863,4.5,11.9,151.923,3.375,1004.007,9.347,87.04,-0.354,25.898,26.252,13.042,4.0,757.0,753.0,9.0,7.0
140604,2000,347.892,79.507,1006.17,9.516,4.2,11.9,151.923,3.375,1004.007,9.347,87.04,-0.354,25.898,26.252,13.042,4.0,757.0,753.0,11.0,15.0
140604,2100,7.006,85.897,1007.0,9.104,3.0,11.9,151.923,3.375,1004.007,9.347,87.04,-0.354,25.898,26.252,13.042,4.0,757.0,753.0,15.0,13.0
140604,2200,7.914,87.075,1007.0,9.12,2.9,11.9,151.923,3.375,1004.007,9.347,87.04,-0.354,25.898,26.252,13.042,4.0,757.0,753.0,12.0,15.0
140604,2300,346.285,92.008,1007.08,8.883,1.8,11.9,151.923,3.375,1004.007,9.347,87.04,-0.354,25.898,26.252,13.042,4.0,757.0,753.0,15.0,10.0
140605,1700,78.497,59.197,1008.0,13.414,1.1,0.0,167.566,1.108,1008.163,9.283,84.894,-0.354,25.898,26.252,72.729,4.0,757.0,753.0,23.0,32.0
140605,1800,123.616,64.197,1007.75,12.395,0.9,0.0,167.566,1.108,1008.163,9.283,84.894,-0.354,25.898,26.252,72.729,4.0,757.0,753.0,74.0,99.0
140605,1900,305.212,82.272,1007.0,9.772,0.6,0.0,167.566,1.108,1008.163,9.283,84.894,-0.354,25.898,26.252,72.729,4.0,757.0,753.0,186.0,261.0
140605,2000,256.066,90.367,1007.0,8.016,0.7,0.0,167.566,1.108,1008.163,9.283,84.894,-0.354,25.898,26.252,72.729,4.0,757.0,753.0,344.0,234.0
140605,2100,228.977,93.058,1007.0,7.196,0.9,0.0,167.566,1.108,1008.163,9.283,84.894,-0.354,25.898,26.252,72.729,4.0,757.0,753.0,235.0,161.0
140605,2200,228.046,93.158,1007.0,6.436,0.5,0.0,167.566,1.108,1008.163,9.283,84.894,-0.354,25.898,26.252,72.729,4.0,757.0,753.0,264.0,306.0
140605,2300,195.106,96.817,1006.08,5.607,0.5,0.0,167.566,1.108,1008.163,9.283,84.894,-0.354,25.898,26.252,72.729,4.0,757.0,753.0,336.0,322.0
140606,1700,46.246,93.758,1001.0,5.623,4.5,33.6,101.802,2.004,1002.5,5.111,93.73,-0.354,25.898,26.252,70.0,4.0,757.0,753.0,20.0,23.0
140606,1800,59.679,94.808,1000.92,5.687,3.9,33.6,101.802,2.004,1002.5,5.111,93.73,-0.354,25.898,26.252,70.0,4.0,757.0,753.0,36.0,62.0
140606,1900,77.668,96.35,1001.5,5.543,2.1,33.6,101.802,2.004,1002.5,5.111,93.73,-0.354,25.898,26.252,70.0,4.0,757.0,753.0,46.0,29.0
140606,2000,28.565,94.533,1001.67,5.939,3.0,33.6,101.802,2.004,1002.5,5.111,93.73,-0.354,25.898,26.252,70.0,4.0,757.0,753.0,30.0,36.0
140606,2100,34.765,96.042,1002.0,5.79,2.2,33.6,101.802,2.004,1002.5,5.111,93.73,-0.354,25.898,26.252,70.0,4.0,757.0,753.0,30.0,29.0
140606,2200,39.96,95.6,1002.08,5.856,2.7,33.6,101.802,2.004,1002.5,5.111,93.73,-0.354,25.898,26.252,70.0,4.0,757.0,753.0,35.0,25.0
140606,2300,35.424,95.258,1003.0,6.097,2.3,33.6,101.802,2.004,1002.5,5.111,93.73,-0.354,25.898,26.252,70.0,4.0,757.0,753.0,25.0,27.0
140607,1700,44.751,89.875,1008.75,7.732,2.4,20.0,58.526,2.588,1006.635,7.314,89.393,-0.354,25.898,26.252,19.75,4.0,757.0,753.0,26.0,25.0
140607,1800,50.964,88.433,1009.0,7.69,2.5,20.0,58.526,2.588,1006.635,7.314,89.393,-0.354,25.898,26.252,19.75,4.0,757.0,753.0,30.0,27.0
140607,1900,39.202,92.783,1009.0,7.476,2.5,20.0,58.526,2.588,1006.635,7.314,89.393,-0.354,25.898,26.252,19.75,4.0,757.0,753.0,28.0,35.0
140607,2000,39.008,92.742,1009.0,7.665,2.7,20.0,58.526,2.588,1006.635,7.314,89.393,-0.354,25.898,26.252,19.75,4.0,757.0,753.0,48.0,52.0
140607,2100,41.482,87.517,1009.0,8.018,3.2,20.0,58.526,2.588,1006.635,7.314,89.393,-0.354,25.898,26.252,19.75,4.0,757.0,753.0,45.0,21.0
140607,2200,46.514,83.608,1009.0,8.297,3.2,20.0,58.526,2.588,1006.635,7.314,89.393,-0.354,25.898,26.252,19.75,4.0,757.0,753.0,25.0,19.0
140607,2300,36.293,81.082,1009.0,8.426,2.5,20.0,58.526,2.588,1006.635,7.314,89.393,-0.354,25.898,26.252,19.75,4.0,757.0,753.0,14.0,16.0
140608,1700,49.825,97.167,1009.83,9.507,2.7,25.1,32.647,3.488,1007.483,9.37,87.773,-0.354,25.898,26.252,15.292,4.0,757.0,753.0,22.0,18.0
140608,1800,53.742,97.967,1010.83,9.571,2.7,25.1,32.647,3.488,1007.483,9.37,87.773,-0.354,25.898,26.252,15.292,4.0,757.0,753.0,28.0,32.0
140608,1900,41.966,98.042,1012.0,9.757,2.1,25.1,32.647,3.488,1007.483,9.37,87.773,-0.354,25.898,26.252,15.292,4.0,757.0,753.0,32.0,27.0
140608,2000,46.168,96.992,1012.58,9.942,2.2,25.1,32.647,3.488,1007.483,9.37,87.773,-0.354,25.898,26.252,15.292,4.0,757.0,753.0,37.0,34.0
140608,2100,45.742,98.083,1013.42,9.742,1.7,25.1,32.647,3.488,1007.483,9.37,87.773,-0.354,25.898,26.252,15.292,4.0,757.0,753.0,30.0,17.0
140608,2200,46.16,97.75,1014.0,9.803,2.4,25.1,32.647,3.488,1007.483,9.37,87.773,-0.354,25.898,26.252,15.292,4.0,757.0,753.0,27.0,23.0
140608,2300,38.35,96.875,1014.0,9.963,2.3,25.1,32.647,3.488,1007.483,9.37,87.773,-0.354,25.898,26.252,15.292,4.0,757.0,753.0,24.0,35.0
140609,1700,189.864,91.808,1005.0,10.492,1.3,0.0,161.589,0.988,1009.41,9.032,97.147,-0.354,25.898,26.252,63.333,4.0,757.0,753.0,46.0,33.0
140609,1800,148.854,94.567,1005.0,10.119,1.3,0.0,161.589,0.988,1009.41,9.032,97.147,-0.354,25.898,26.252,63.333,4.0,757.0,753.0,39.0,27.0
140609,1900,155.429,94.892,1005.0,9.837,1.3,0.0,161.589,0.988,1009.41,9.032,97.147,-0.354,25.898,26.252,63.333,4.0,757.0,753.0,32.0,36.0
140609,2000,141.535,95.05,1004.67,9.459,1.1,0.0,161.589,0.988,1009.41,9.032,97.147,-0.354,25.898,26.252,63.333,4.0,757.0,753.0,47.0,37.0
140609,2100,173.642,95.317,1005.0,9.261,1.0,0.0,161.589,0.988,1009.41,9.032,97.147,-0.354,25.898,26.252,63.333,4.0,757.0,753.0,29.0,21.0
140609,2200,171.036,94.85,1005.0,8.955,1.0,0.0,161.589,0.988,1009.41,9.032,97.147,-0.354,25.898,26.252,63.333,4.0,757.0,753.0,25.0,25.0
140609,2300,131.065,95.45,1005.0,8.877,1.1,0.0,161.589,0.988,1009.41,9.032,97.147,-0.354,25.898,26.252,63.333,4.0,757.0,753.0,29.0,28.0
140610,1700,14.438,77.012,1001.67,12.493,2.7,17.7,108.787,2.192,1003.552,9.948,88.385,-0.354,25.898,26.252,30.25,4.0,757.0,753.0,41.0,28.0
140610,1800,47.91,79.297,1002.0,12.125,2.6,17.7,108.787,2.192,1003.552,9.948,88.385,-0.354,25.898,26.252,30.25,4.0,757.0,753.0,44.0,34.0
140610,1900,76.27,82.625,1002.42,11.525,2.7,17.7,108.787,2.192,1003.552,9.948,88.385,-0.354,25.898,26.252,30.25,4.0,757.0,753.0,47.0,23.0
140610,2000,46.705,75.809,1002.75,12.148,3.3,17.7,108.787,2.192,1003.552,9.948,88.385,-0.354,25.898,26.252,30.25,4.0,757.0,753.0,36.0,25.0
140610,2100,56.62,76.394,1002.0,11.986,3.5,17.7,108.787,2.192,1003.552,9.948,88.385,-0.354,25.898,26.252,30.25,4.0,757.0,753.0,34.0,25.0
140610,2200,48.052,75.277,1001.92,12.184,3.2,17.7,108.787,2.192,1003.552,9.948,88.385,-0.354,25.898,26.252,30.25,4.0,757.0,753.0,31.0,14.0
140610,2300,42.935,75.815,1000.67,12.118,3.8,17.7,108.787,2.192,1003.552,9.948,88.385,-0.354,25.898,26.252,30.25,4.0,757.0,753.0,28.0,12.0
140611,1700,53.396,95.8,999.083,8.482,5.2,35.5,63.331,3.521,999.122,10.174,88.516,-0.354,25.898,26.252,17.708,4.0,757.0,753.0,14.0,10.0
140611,1800,54.738,93.933,1000.0,7.627,4.8,35.5,63.331,3.521,999.122,10.174,88.516,-0.354,25.898,26.252,17.708,4.0,757.0,753.0,20.0,21.0
140611,1900,36.366,94.517,1000.17,6.579,3.4,35.5,63.331,3.521,999.122,10.174,88.516,-0.354,25.898,26.252,17.708,4.0,757.0,753.0,18.0,16.0
140611,2000,50.08,93.65,1000.75,6.548,2.9,35.5,63.331,3.521,999.122,10.174,88.516,-0.354,25.898,26.252,17.708,4.0,757.0,753.0,28.0,34.0
140611,2100,52.984,92.542,1001.0,6.458,2.2,35.5,63.331,3.521,999.122,10.174,88.516,-0.354,25.898,26.252,17.708,4.0,757.0,753.0,34.0,28.0
140611,2200,36.964,93.133,1001.0,6.508,2.2,35.5,63.331,3.521,999.122,10.174,88.516,-0.354,25.898,26.252,17.708,4.0,757.0,753.0,26.0,22.0
140611,2300,42.536,91.917,1001.42,6.715,1.9,35.5,63.331,3.521,999.122,10.174,88.516,-0.354,25.898,26.252,17.708,4.0,757.0,753.0,22.0,27.0
140612,1700,357.838,85.45,1011.83,9.278,2.3,3.6,113.921,1.625,1007.978,8.205,89.708,-0.354,25.898,26.252,29.125,4.0,757.0,753.0,22.0,10.0
140612,1800,3.894,86.842,1012.33,9.287,1.9,3.6,113.921,1.625,1007.978,8.205,89.708,-0.354,25.898,26.252,29.125,4.0,757.0,753.0,48.0,47.0
140612,1900,16.627,88.208,1013.08,8.578,1.3,3.6,113.921,1.625,1007.978,8.205,89.708,-0.354,25.898,26.252,29.125,4.0,757.0,753.0,40.0,35.0
140612,2000,19.931,86.483,1013.83,8.154,1.7,3.6,113.921,1.625,1007.978,8.205,89.708,-0.354,25.898,26.252,29.125,4.0,757.0,753.0,59.0,59.0
140612,2100,28.586,87.75,1014.33,7.91,1.8,3.6,113.921,1.625,1007.978,8.205,89.708,-0.354,25.898,26.252,29.125,4.0,757.0,753.0,39.0,19.0
140612,2200,14.8,83.883,1015.0,8.462,2.2,3.6,113.921,1.625,1007.978,8.205,89.708,-0.354,25.898,26.252,29.125,4.0,757.0,753.0,40.0,62.0
140612,2300,41.15,89.708,1015.0,8.01,1.3,3.6,113.921,1.625,1007.978,8.205,89.708,-0.354,25.898,26.252,29.125,4.0,757.0,753.0,68.0,65.0
140613,1700,227.532,85.075,1011.0,9.523,1.2,0.3,174.167,0.817,1012.847,5.919,95.109,-0.354,25.898,26.252,110.583,4.0,757.0,753.0,85.0,66.0
140613,1800,226.368,88.767,1010.83,8.757,0.9,0.3,174.167,0.817,1012.847,5.919,95.109,-0.354,25.898,26.252,110.583,4.0,757.0,753.0,158.0,238.0
140613,1900,168.673,93.767,1010.17,7.757,0.5,0.3,174.167,0.817,1012.847,5.919,95.109,-0.354,25.898,26.252,110.583,4.0,757.0,753.0,340.0,290.0
140613,2000,227.496,97.308,1010.0,6.995,0.8,0.3,174.167,0.817,1012.847,5.919,95.109,-0.354,25.898,26.252,110.583,4.0,757.0,753.0,275.0,216.0
140613,2100,242.781,98.283,1010.42,7.002,0.9,0.3,174.167,0.817,1012.847,5.919,95.109,-0.354,25.898,26.252,110.583,4.0,757.0,753.0,200.0,91.0
140613,2200,215.528,96.225,1010.42,7.362,1.0,0.3,174.167,0.817,1012.847,5.919,95.109,-0.354,25.898,26.252,110.583,4.0,757.0,753.0,124.0,136.0
140613,2300,167.229,95.725,1010.5,7.152,0.9,0.3,174.167,0.817,1012.847,5.919,95.109,-0.354,25.898,26.252,110.583,4.0,757.0,753.0,169.0,175.0
140614,1700,209.337,74.294,1007.33,13.562,1.0,0.0,132.417,0.758,1009.955,9.323,88.276,-0.354,25.898,26.252,158.375,4.0,757.0,753.0,111.0,137.0
140614,1800,27.992,77.836,1007.25,12.817,0.8,0.0,132.417,0.758,1009.955,9.323,88.276,-0.354,25.898,26.252,158.375,4.0,757.0,753.0,191.0,179.0
140614,1900,231.608,86.092,1008.0,12.023,0.7,0.0,132.417,0.758,1009.955,9.323,88.276,-0.354,25.898,26.252,158.375,4.0,757.0,753.0,382.0,423.0
140614,2000,72.845,88.833,1008.92,11.589,0.7,0.0,132.417,0.758,1009.955,9.323,88.276,-0.354,25.898,26.252,158.375,4.0,757.0,753.0,446.0,210.0
140614,2100,21.999,88.142,1009.5,11.425,1.3,0.0,132.417,0.758,1009.955,9.323,88.276,-0.354,25.898,26.252,158.375,4.0,757.0,753.0,231.0,151.0
140614,2200,46.95,89.092,1009.92,10.995,1.0,0.0,132.417,0.758,1009.955,9.323,88.276,-0.354,25.898,26.252,158.375,4.0,757.0,753.0,171.0,99.0
140614,2300,24.098,86.917,1009.58,10.869,1.0,0.0,132.417,0.758,1009.955,9.323,88.276,-0.354,25.898,26.252,158.375,4.0,757.0,753.0,216.0,287.0
140615,1700,193.865,74.542,1011.0,17.204,1.7,0.0,140.364,0.992,1010.611,12.435,85.532,-0.354,25.898,26.252,110.333,4.0,757.0,753.0,48.0,51.0
140615,1800,199.95,82.232,1011.25,15.47,1.2,0.0,140.364,0.992,1010.611,12.435,85.532,-0.354,25.898,26.252,110.333,4.0,757.0,753.0,111.0,151.0
140615,1900,250.341,92.067,1012.0,13.338,0.8,0.0,140.364,0.992,1010.611,12.435,85.532,-0.354,25.898,26.252,110.333,4.0,757.0,753.0,205.0,175.0
140615,2000,250.594,95.142,1012.0,12.476,0.9,0.0,140.364,0.992,1010.611,12.435,85.532,-0.354,25.898,26.252,110.333,4.0,757.0,753.0,207.0,135.0
140615,2100,244.487,96.492,1012.42,11.719,0.7,0.0,140.364,0.992,1010.611,12.435,85.532,-0.354,25.898,26.252,110.333,4.0,757.0,753.0,158.0,88.0
140615,2200,246.722,97.025,1013.0,11.274,0.7,0.0,140.364,0.992,1010.611,12.435,85.532,-0.354,25.898,26.252,110.333,4.0,757.0,753.0,121.0,133.0
140615,2300,258.918,97.483,1013.0,10.315,0.4,0.0,140.364,0.992,1010.611,12.435,85.532,-0.354,25.898,26.252,110.333,4.0,757.0,753.0,201.0,204.0
140616,1700,186.949,64.706,1008.0,14.787,2.8,0.0,196.213,1.521,1010.396,9.961,87.826,-0.354,25.898,26.252,94.458,4.0,757.0,753.0,45.0,27.0
140616,1800,203.615,71.074,1008.0,13.528,2.2,0.0,196.213,1.521,1010.396,9.961,87.826,-0.354,25.898,26.252,94.458,4.0,757.0,753.0,75.0,53.0
140616,1900,221.355,77.676,1008.0,11.781,1.1,0.0,196.213,1.521,1010.396,9.961,87.826,-0.354,25.898,26.252,94.458,4.0,757.0,753.0,111.0,112.0
140616,2000,223.226,82.972,1007.92,10.168,1.0,0.0,196.213,1.521,1010.396,9.961,87.826,-0.354,25.898,26.252,94.458,4.0,757.0,753.0,157.0,136.0
140616,2100,247.645,84.1,1008.0,9.574,1.0,0.0,196.213,1.521,1010.396,9.961,87.826,-0.354,25.898,26.252,94.458,4.0,757.0,753.0,160.0,108.0
140616,2200,184.368,86.583,1008.0,8.922,1.0,0.0,196.213,1.521,1010.396,9.961,87.826,-0.354,25.898,26.252,94.458,4.0,757.0,753.0,93.0,63.0
140616,2300,184.297,84.617,1008.0,8.83,1.4,0.0,196.213,1.521,1010.396,9.961,87.826,-0.354,25.898,26.252,94.458,4.0,757.0,753.0,54.0,50.0
140617,1700,183.934,58.876,1006.0,15.418,2.1,0.0,170.048,1.625,1007.195,9.659,77.352,-0.354,25.898,26.252,46.0,4.0,757.0,753.0,53.0,40.0
140617,1800,181.817,65.662,1006.75,13.962,1.4,0.0,170.048,1.625,1007.195,9.659,77.352,-0.354,25.898,26.252,46.0,4.0,757.0,753.0,77.0,52.0
140617,1900,211.101,72.773,1007.0,12.185,0.9,0.0,170.048,1.625,1007.195,9.659,77.352,-0.354,25.898,26.252,46.0,4.0,757.0,753.0,86.0,71.0
140617,2000,228.797,71.333,1007.0,11.563,1.7,0.0,170.048,1.625,1007.195,9.659,77.352,-0.354,25.898,26.252,46.0,4.0,757.0,753.0,68.0,31.0
140617,2100,216.269,67.442,1007.0,11.6,1.5,0.0,170.048,1.625,1007.195,9.659,77.352,-0.354,25.898,26.252,46.0,4.0,757.0,753.0,103.0,168.0
140617,2200,127.195,79.882,1007.0,9.129,0.7,0.0,170.048,1.625,1007.195,9.659,77.352,-0.354,25.898,26.252,46.0,4.0,757.0,753.0,152.0,80.0
140617,2300,193.381,81.662,1007.0,8.792,0.7,0.0,170.048,1.625,1007.195,9.659,77.352,-0.354,25.898,26.252,46.0,4.0,757.0,753.0,82.0,68.0
140618,1700,21.409,56.214,1003.75,15.525,1.3,0.0,76.766,0.996,1005.306,8.544,81.839,-0.354,25.898,26.252,135.75,4.0,757.0,753.0,85.0,72.0
140618,1800,24.367,65.952,1004.0,13.478,1.1,0.0,76.766,0.996,1005.306,8.544,81.839,-0.354,25.898,26.252,135.75,4.0,757.0,753.0,178.0,167.0
140618,1900,37.504,78.127,1004.0,11.171,1.0,0.0,76.766,0.996,1005.306,8.544,81.839,-0.354,25.898,26.252,135.75,4.0,757.0,753.0,276.0,266.0
140618,2000,23.687,87.058,1004.0,9.301,0.6,0.0,76.766,0.996,1005.306,8.544,81.839,-0.354,25.898,26.252,135.75,4.0,757.0,753.0,422.0,491.0
140618,2100,119.374,92.983,1004.0,7.802,0.6,0.0,76.766,0.996,1005.306,8.544,81.839,-0.354,25.898,26.252,135.75,4.0,757.0,753.0,580.0,306.0
140618,2200,33.784,94.467,1004.0,7.165,0.9,0.0,76.766,0.996,1005.306,8.544,81.839,-0.354,25.898,26.252,135.75,4.0,757.0,753.0,312.0,156.0
140618,2300,21.994,96.583,1004.0,6.222,0.5,0.0,76.766,0.996,1005.306,8.544,81.839,-0.354,25.898,26.252,135.75,4.0,757.0,753.0,225.0,204.0
140619,1700,345.711,85.783,1004.67,11.65,2.6,0.0,80.053,1.179,1004.226,7.235,94.534,-0.354,25.898,26.252,74.333,4.0,757.0,753.0,28.0,25.0
140619,1800,1.876,86.933,1005.0,11.284,2.0,0.0,80.053,1.179,1004.226,7.235,94.534,-0.354,25.898,26.252,74.333,4.0,757.0,753.0,48.0,42.0
140619,1900,26.142,86.833,1005.75,11.051,1.6,0.0,80.053,1.179,1004.226,7.235,94.534,-0.354,25.898,26.252,74.333,4.0,757.0,753.0,57.0,51.0
140619,2000,23.886,85.592,1006.0,10.982,1.4,0.0,80.053,1.179,1004.226,7.235,94.534,-0.354,25.898,26.252,74.333,4.0,757.0,753.0,80.0,79.0
140619,2100,25.417,85.058,1006.25,11.021,1.0,0.0,80.053,1.179,1004.226,7.235,94.534,-0.354,25.898,26.252,74.333,4.0,757.0,753.0,94.0,66.0
140619,2200,27.496,85.425,1006.0,10.87,1.0,0.0,80.053,1.179,1004.226,7.235,94.534,-0.354,25.898,26.252,74.333,4.0,757.0,753.0,81.0,46.0
140619,2300,51.731,85.183,1006.0,10.848,1.6,0.0,80.053,1.179,1004.226,7.235,94.534,-0.354,25.898,26.252,74.333,4.0,757.0,753.0,56.0,42.0
140620,1700,68.977,78.331,1003.08,11.606,2.2,0.0,78.659,1.138,1004.923,10.545,84.173,-0.354,25.898,26.252,53.333,4.0,757.0,753.0,54.0,42.0
140620,1800,15.221,80.7,1003.08,11.12,1.3,0.0,78.659,1.138,1004.923,10.545,84.173,-0.354,25.898,26.252,53.333,4.0,757.0,753.0,72.0,57.0
140620,1900,33.971,81.467,1004.0,10.941,0.8,0.0,78.659,1.138,1004.923,10.545,84.173,-0.354,25.898,26.252,53.333,4.0,757.0,753.0,102.0,83.0
140620,2000,68.346,81.45,1004.92,10.867,1.3,0.0,78.659,1.138,1004.923,10.545,84.173,-0.354,25.898,26.252,53.333,4.0,757.0,753.0,91.0,53.0
140620,2100,43.529,82.392,1005.0,10.541,1.6,0.0,78.659,1.138,1004.923,10.545,84.173,-0.354,25.898,26.252,53.333,4.0,757.0,753.0,71.0,53.0
140620,2200,51.558,83.508,1004.83,10.164,1.9,0.0,78.659,1.138,1004.923,10.545,84.173,-0.354,25.898,26.252,53.333,4.0,757.0,753.0,57.0,49.0
140620,2300,38.221,84.225,1004.0,9.899,1.9,0.0,78.659,1.138,1004.923,10.545,84.173,-0.354,25.898,26.252,53.333,4.0,757.0,753.0,51.0,46.0
140621,1700,19.287,75.446,1005.0,12.07,2.6,1.0,39.384,2.3,1005.26,10.427,81.964,-0.354,25.898,26.252,51.792,4.0,757.0,753.0,46.0,44.0
140621,1800,12.949,84.892,1005.75,11.371,1.2,1.0,39.384,2.3,1005.26,10.427,81.964,-0.354,25.898,26.252,51.792,4.0,757.0,753.0,56.0,52.0
140621,1900,26.645,85.475,1006.33,11.278,1.0,1.0,39.384,2.3,1005.26,10.427,81.964,-0.354,25.898,26.252,51.792,4.0,757.0,753.0,61.0,75.0
140621,2000,82.321,87.642,1007.0,11.065,1.3,1.0,39.384,2.3,1005.26,10.427,81.964,-0.354,25.898,26.252,51.792,4.0,757.0,753.0,93.0,73.0
140621,2100,50.609,87.433,1007.0,10.713,1.4,1.0,39.384,2.3,1005.26,10.427,81.964,-0.354,25.898,26.252,51.792,4.0,757.0,753.0,79.0,81.0
140621,2200,33.398,87.542,1007.0,10.372,1.7,1.0,39.384,2.3,1005.26,10.427,81.964,-0.354,25.898,26.252,51.792,4.0,757.0,753.0,78.0,63.0
140621,2300,0.929,88.542,1007.0,10.12,1.2,1.0,39.384,2.3,1005.26,10.427,81.964,-0.354,25.898,26.252,51.792,4.0,757.0,753.0,67.0,57.0
140622,1700,285.124,65.303,1008.0,15.36,0.4,0.0,131.142,1.092,1008.184,11.605,85.626,-0.354,25.898,26.252,78.792,4.0,757.0,753.0,28.0,41.0
140622,1800,258.855,74.512,1008.0,14.17,0.9,0.0,131.142,1.092,1008.184,11.605,85.626,-0.354,25.898,26.252,78.792,4.0,757.0,753.0,111.0,146.0
140622,1900,257.873,85.35,1008.0,11.845,0.9,0.0,131.142,1.092,1008.184,11.605,85.626,-0.354,25.898,26.252,78.792,4.0,757.0,753.0,180.0,106.0
140622,2000,222.205,89.692,1009.0,11.038,1.0,0.0,131.142,1.092,1008.184,11.605,85.626,-0.354,25.898,26.252,78.792,4.0,757.0,753.0,207.0,278.0
140622,2100,198.079,94.525,1009.0,9.892,0.4,0.0,131.142,1.092,1008.184,11.605,85.626,-0.354,25.898,26.252,78.792,4.0,757.0,753.0,354.0,210.0
140622,2200,222.103,96.867,1009.0,9.773,0.8,0.0,131.142,1.092,1008.184,11.605,85.626,-0.354,25.898,26.252,78.792,4.0,757.0,753.0,303.0,332.0
140622,2300,219.76,97.05,1009.0,9.166,0.8,0.0,131.142,1.092,1008.184,11.605,85.626,-0.354,25.898,26.252,78.792,4.0,757.0,753.0,323.0,236.0
140623,1700,174.035,85.217,1009.0,9.568,2.2,0.0,197.415,1.7,1009.343,8.668,92.755,-0.354,25.898,26.252,69.25,4.0,757.0,753.0,32.0,18.0
140623,1800,179.31,86.517,1009.0,9.027,2.5,0.0,197.415,1.7,1009.343,8.668,92.755,-0.354,25.898,26.252,69.25,4.0,757.0,753.0,42.0,17.0
140623,1900,196.628,87.217,1009.0,8.926,1.8,0.0,197.415,1.7,1009.343,8.668,92.755,-0.354,25.898,26.252,69.25,4.0,757.0,753.0,39.0,31.0
140623,2000,233.399,86.917,1009.0,9.095,1.0,0.0,197.415,1.7,1009.343,8.668,92.755,-0.354,25.898,26.252,69.25,4.0,757.0,753.0,48.0,50.0
140623,2100,260.242,87.758,1009.0,9.14,1.0,0.0,197.415,1.7,1009.343,8.668,92.755,-0.354,25.898,26.252,69.25,4.0,757.0,753.0,52.0,38.0
140623,2200,213.542,87.625,1008.83,9.387,0.7,0.0,197.415,1.7,1009.343,8.668,92.755,-0.354,25.898,26.252,69.25,4.0,757.0,753.0,63.0,61.0
140623,2300,235.343,87.833,1008.83,9.545,1.2,0.0,197.415,1.7,1009.343,8.668,92.755,-0.354,25.898,26.252,69.25,4.0,757.0,753.0,34.0,7.0
