FECHA,HORA,D_viento,H_relativa,P_atmosferica,Temperatura,V_viento,Pluviometria,PM10
170728,1700,163.0,63.0,1010.0,14.5,2.7,0.0,39.0
170728,1800,165.0,68.0,1011.0,13.5,2.0,0.0,57.0
170728,1900,203.0,74.0,1012.0,12.2,1.3,0.0,89.0
170728,2000,213.0,79.0,1012.0,11.4,1.2,0.0,71.0
170728,2100,198.0,82.0,1012.0,10.8,1.6,0.0,57.0
170728,2200,195.0,81.0,1013.0,10.0,1.9,0.0,42.0
170728,2300,201.0,76.0,1013.0,9.2,2.0,0.0,20.0
170729,1700,144.0,66.0,1011.0,9.0,2.5,0.0,37.0
170729,1800,146.0,68.0,1011.0,8.4,2.2,0.0,84.0
170729,1900,153.0,75.0,1012.0,7.3,0.9,0.0,155.0
170729,2000,344.0,84.0,1012.0,6.0,0.6,0.0,225.0
170729,2100,4.0,85.0,1012.0,6.0,0.7,0.0,256.0
170729,2200,356.0,87.0,1012.0,5.8,0.4,0.0,176.0
170729,2300,311.0,92.0,1012.0,4.5,0.6,0.0,143.0
170730,1700,24.0,68.0,1009.0,10.1,1.9,0.5,65.0
170730,1800,20.0,73.0,1009.0,9.2,2.0,0.5,95.0
170730,1900,3.0,83.0,1009.0,7.3,1.3,0.5,200.0
170730,2000,43.0,90.0,1009.0,5.8,0.9,0.5,261.0
170730,2100,225.0,96.0,1009.0,4.2,0.3,0.5,314.0
170730,2200,337.0,99.0,1009.0,3.2,0.4,0.5,201.0
170730,2300,347.0,100.0,1009.0,2.8,1.0,0.5,160.0
170731,1700,37.0,67.0,1006.0,9.2,1.2,0.0,120.0
170731,1800,11.0,71.0,1006.0,8.7,1.2,0.0,163.0
170731,1900,17.0,79.0,1006.0,7.4,0.9,0.0,219.0
170731,2000,356.0,88.0,1006.0,5.7,0.9,0.0,324.0
170731,2100,86.0,91.0,1006.0,5.2,0.8,0.0,302.0
170731,2200,217.0,93.0,1006.0,4.8,0.8,0.0,371.0
170731,2300,350.0,95.0,1006.0,4.5,0.8,0.0,201.0
170801,1700,32.0,62.0,1013.0,13.5,2.4,0.0,47.0
170801,1800,21.0,66.0,1013.0,12.7,2.0,0.0,132.0
170801,1900,344.0,76.0,1014.0,10.7,0.8,0.0,264.0
170801,2000,192.0,85.0,1014.0,8.8,0.7,0.0,421.0
170801,2100,225.0,89.0,1015.0,7.8,0.9,0.0,260.0
170801,2200,295.0,93.0,1015.0,6.7,0.5,0.0,443.0
170801,2300,59.0,97.0,1015.0,5.5,0.7,0.0,395.0
170802,1700,165.0,58.0,1012.0,14.6,2.6,0.0,46.0
170802,1800,161.0,62.0,1012.0,13.5,2.0,0.0,95.0
170802,1900,169.0,69.0,1012.0,11.1,1.4,0.0,131.0
170802,2000,227.0,79.0,1012.0,8.9,0.9,0.0,138.0
170802,2100,229.0,82.0,1011.0,8.3,1.1,0.0,159.0
170802,2200,233.0,88.0,1010.0,6.6,0.6,0.0,370.0
170802,2300,198.0,93.0,1010.0,5.5,0.6,0.0,447.0
170803,1700,33.0,73.0,1008.0,8.9,2.5,0.0,52.0
170803,1800,29.0,77.0,1008.0,8.1,2.0,0.0,96.0
170803,1900,17.0,83.0,1009.0,6.9,1.5,0.0,115.0
170803,2000,4.0,89.0,1009.0,5.8,1.4,0.0,150.0
170803,2100,165.0,92.0,1009.0,4.7,0.7,0.0,252.0
170803,2200,224.0,97.0,1009.0,3.5,0.3,0.0,315.0
170803,2300,296.0,99.0,1010.0,2.8,0.5,0.0,147.0
170804,1700,31.0,77.0,1007.0,10.5,1.9,0.0,63.0
170804,1800,28.0,78.0,1007.0,10.2,2.0,0.0,75.0
170804,1900,348.0,81.0,1008.0,9.9,1.5,0.0,86.0
170804,2000,10.0,80.0,1008.0,9.8,1.5,0.0,70.0
170804,2100,337.0,79.0,1008.0,9.6,1.4,0.0,72.0
170804,2200,344.0,79.0,1008.0,9.5,1.1,0.0,66.0
170804,2300,346.0,76.0,1008.0,9.7,1.0,0.0,62.0
170805,1700,30.0,99.0,1009.0,9.5,2.2,3.0,44.0
170805,1800,25.0,100.0,1009.0,9.4,2.2,3.0,43.0
170805,1900,23.0,100.0,1010.0,9.5,2.4,3.0,42.0
170805,2000,23.0,100.0,1010.0,9.4,2.3,3.0,57.0
170805,2100,17.0,100.0,1010.0,9.4,1.6,3.0,62.0
170805,2200,2.0,100.0,1011.0,9.4,1.2,3.0,52.0
170805,2300,11.0,98.0,1011.0,9.5,2.0,3.0,61.0
170806,1700,222.0,65.0,1007.0,16.0,1.6,0.0,13.0
170806,1800,219.0,74.0,1007.0,15.1,1.7,0.0,58.0
170806,1900,224.0,81.0,1007.0,13.4,1.1,0.0,113.0
170806,2000,215.0,90.0,1007.0,11.4,0.7,0.0,187.0
170806,2100,236.0,94.0,1007.0,10.6,0.7,0.0,276.0
170806,2200,200.0,98.0,1007.0,9.5,0.6,0.0,256.0
170806,2300,252.0,100.0,1007.0,9.1,0.6,0.0,140.0
170807,1700,10.0,71.0,1009.0,12.6,3.2,0.6,29.0
170807,1800,358.0,79.0,1009.0,12.0,2.9,0.6,32.0
170807,1900,310.0,87.0,1010.0,11.2,1.2,0.6,35.0
170807,2000,339.0,88.0,1010.0,11.2,1.1,0.6,113.0
170807,2100,54.0,89.0,1010.0,10.9,0.8,0.6,55.0
170807,2200,360.0,85.0,1012.0,11.0,1.3,0.6,49.0
170807,2300,17.0,87.0,1011.0,10.9,2.3,0.6,38.0
170808,1700,155.0,66.0,1002.0,16.4,1.0,0.0,103.0
170808,1800,45.0,74.0,1002.0,15.2,0.9,0.0,119.0
170808,1900,360.0,78.0,1001.0,14.5,1.9,0.0,80.0
170808,2000,0.0,78.0,1001.0,14.1,1.5,0.0,73.0
170808,2100,338.0,69.0,1001.0,14.2,1.6,0.0,28.0
170808,2200,270.0,64.0,1001.0,14.2,1.7,0.0,24.0
170808,2300,277.0,62.0,1002.0,13.6,2.2,0.0,14.0
170809,1700,344.0,96.0,1004.0,10.0,2.9,26.5,19.0
170809,1800,1.0,96.0,1005.0,10.3,2.7,26.5,33.0
170809,1900,14.0,90.0,1005.0,10.5,2.4,26.5,12.0
170809,2000,358.0,83.0,1005.0,10.2,4.5,26.5,14.0
170809,2100,354.0,82.0,1005.0,8.8,4.1,26.5,16.0
170809,2200,353.0,82.0,1005.0,8.6,3.2,26.5,11.0
170809,2300,347.0,84.0,1004.0,8.5,2.1,26.5,39.0
170810,1700,341.0,60.0,1003.0,13.7,3.4,16.8,15.0
170810,1800,273.0,87.0,1005.0,10.6,3.5,16.8,21.0
170810,1900,336.0,93.0,1005.0,9.7,2.1,16.8,24.0
170810,2000,4.0,96.0,1005.0,9.8,2.3,16.8,14.0
170810,2100,6.0,99.0,1006.0,9.7,2.9,16.8,24.0
170810,2200,14.0,99.0,1006.0,9.6,3.0,16.8,20.0
170810,2300,7.0,96.0,1007.0,9.5,2.3,16.8,15.0
170811,1700,274.0,69.0,1009.0,11.7,1.3,3.0,98.0
170811,1800,226.0,81.0,1010.0,10.1,1.1,3.0,33.0
170811,1900,279.0,91.0,1010.0,9.3,1.0,3.0,32.0
170811,2000,341.0,89.0,1011.0,8.9,1.2,3.0,55.0
170811,2100,34.0,91.0,1012.0,8.7,1.1,3.0,53.0
170811,2200,42.0,93.0,1012.0,8.5,1.0,3.0,93.0
170811,2300,21.0,96.0,1013.0,8.2,0.8,3.0,54.0
170812,1700,328.0,67.0,1014.0,12.6,1.7,0.0,15.0
170812,1800,327.0,69.0,1015.0,12.3,1.5,0.0,44.0
170812,1900,282.0,79.0,1015.0,11.0,0.8,0.0,20.0
170812,2000,304.0,79.0,1015.0,10.2,0.9,0.0,12.0
170812,2100,322.0,71.0,1016.0,10.0,1.8,0.0,59.0
170812,2200,53.0,73.0,1016.0,9.6,1.1,0.0,29.0
170812,2300,15.0,72.0,1016.0,9.4,1.4,0.0,26.0
170813,1700,21.0,99.0,1011.0,7.9,3.2,12.0,16.0
170813,1800,16.0,98.0,1012.0,7.5,3.7,12.0,16.0
170813,1900,16.0,100.0,1012.0,7.3,4.0,12.0,15.0
170813,2000,8.0,97.0,1012.0,7.5,4.3,12.0,13.0
170813,2100,5.0,92.0,1013.0,8.1,3.4,12.0,22.0
170813,2200,357.0,91.0,1013.0,8.4,1.9,12.0,17.0
170813,2300,315.0,96.0,1013.0,8.3,0.8,12.0,21.0
170814,1700,116.0,61.0,1012.0,14.0,2.3,0.0,14.0
170814,1800,102.0,63.0,1012.0,13.6,2.2,0.0,80.0
170814,1900,129.0,69.0,1013.0,11.9,0.8,0.0,117.0
170814,2000,266.0,80.0,1013.0,10.1,0.9,0.0,151.0
170814,2100,324.0,85.0,1013.0,9.3,0.7,0.0,192.0
170814,2200,193.0,92.0,1013.0,8.1,0.6,0.0,318.0
170814,2300,145.0,96.0,1013.0,7.2,1.0,0.0,156.0
170815,1700,153.0,58.0,1011.0,15.9,4.0,0.0,4.0
170815,1800,163.0,62.0,1012.0,15.0,3.1,0.0,8.0
170815,1900,180.0,68.0,1012.0,13.4,2.4,0.0,18.0
170815,2000,186.0,68.0,1012.0,12.3,2.2,0.0,18.0
170815,2100,187.0,68.0,1012.0,11.7,2.1,0.0,11.0
170815,2200,179.0,67.0,1012.0,11.5,2.9,0.0,5.0
170815,2300,174.0,67.0,1013.0,11.1,2.5,0.0,10.0
170816,1700,134.0,47.0,1009.0,16.1,2.7,0.0,14.0
170816,1800,138.0,51.0,1009.0,15.6,2.1,0.0,90.0
170816,1900,137.0,60.0,1009.0,13.3,1.1,0.0,122.0
170816,2000,292.0,75.0,1009.0,10.1,0.8,0.0,250.0
170816,2100,326.0,82.0,1010.0,8.8,0.7,0.0,433.0
170816,2200,79.0,88.0,1010.0,7.8,0.4,0.0,253.0
170816,2300,349.0,94.0,1010.0,6.7,0.9,0.0,140.0
170817,1700,156.0,52.0,1005.0,18.8,1.3,0.1,25.0
170817,1800,118.0,59.0,1006.0,17.9,1.7,0.1,89.0
170817,1900,60.0,69.0,1006.0,15.8,0.7,0.1,184.0
170817,2000,345.0,81.0,1006.0,13.2,0.9,0.1,122.0
170817,2100,265.0,82.0,1005.0,12.4,1.3,0.1,49.0
170817,2200,200.0,81.0,1006.0,12.7,2.3,0.1,23.0
170817,2300,202.0,78.0,1007.0,12.3,1.9,0.1,39.0
170818,1700,4.0,95.0,1006.0,10.7,1.1,14.4,29.0
170818,1800,2.0,100.0,1007.0,10.2,2.0,14.4,32.0
170818,1900,25.0,100.0,1007.0,10.0,2.0,14.4,31.0
170818,2000,36.0,100.0,1008.0,9.8,1.3,14.4,44.0
170818,2100,2.0,100.0,1009.0,9.7,0.8,14.4,127.0
170818,2200,166.0,100.0,1010.0,9.3,0.6,14.4,141.0
170818,2300,358.0,100.0,1010.0,9.0,0.8,14.4,101.0
170819,1700,47.0,51.0,1015.0,14.4,1.7,0.3,19.0
170819,1800,95.0,54.0,1015.0,13.7,1.1,0.3,97.0
170819,1900,183.0,70.0,1015.0,10.9,0.8,0.3,168.0
170819,2000,182.0,81.0,1016.0,9.4,1.2,0.3,174.0
170819,2100,210.0,84.0,1016.0,8.4,1.0,0.3,121.0
170819,2200,192.0,84.0,1017.0,8.0,1.4,0.3,101.0
170819,2300,207.0,87.0,1018.0,7.5,1.1,0.3,91.0
170820,1700,136.0,51.0,1010.0,14.8,2.3,0.0,20.0
170820,1800,152.0,54.0,1009.0,14.1,1.7,0.0,74.0
170820,1900,143.0,65.0,1009.0,12.1,0.6,0.0,145.0
170820,2000,189.0,78.0,1010.0,9.5,0.9,0.0,113.0
170820,2100,238.0,79.0,1010.0,9.0,1.0,0.0,164.0
170820,2200,205.0,86.0,1009.0,7.3,0.9,0.0,264.0
170820,2300,79.0,91.0,1009.0,6.1,0.3,0.0,402.0
170821,1700,327.0,47.0,1002.0,18.2,1.4,0.0,80.0
170821,1800,329.0,57.0,1001.0,16.9,1.2,0.0,159.0
170821,1900,351.0,66.0,1001.0,14.8,1.1,0.0,161.0
170821,2000,5.0,75.0,1001.0,12.8,0.7,0.0,267.0
170821,2100,348.0,84.0,1001.0,11.0,0.8,0.0,203.0
170821,2200,344.0,89.0,1001.0,9.8,0.7,0.0,207.0
170821,2300,35.0,96.0,1001.0,8.6,0.6,0.0,176.0
170822,1700,252.0,98.0,1004.0,9.9,3.7,18.3,7.0
170822,1800,217.0,99.0,1005.0,8.8,2.9,18.3,19.0
170822,1900,198.0,97.0,1006.0,7.7,1.5,18.3,54.0
170822,2000,113.0,100.0,1007.0,7.6,1.0,18.3,47.0
170822,2100,33.0,100.0,1008.0,7.6,2.0,18.3,36.0
170822,2200,44.0,100.0,1009.0,7.4,2.0,18.3,30.0
170822,2300,6.0,98.0,1010.0,6.0,2.9,18.3,22.0
170823,1700,320.0,56.0,1005.0,14.6,2.4,0.0,11.0
170823,1800,296.0,61.0,1004.0,13.6,2.3,0.0,17.0
170823,1900,258.0,61.0,1005.0,11.9,2.5,0.0,8.0
170823,2000,273.0,66.0,1005.0,10.3,2.1,0.0,27.0
170823,2100,353.0,71.0,1005.0,9.6,1.3,0.0,20.0
170823,2200,338.0,72.0,1005.0,9.2,1.9,0.0,17.0
170823,2300,341.0,76.0,1006.0,8.8,1.9,0.0,6.0
170824,1700,312.0,61.0,1004.0,13.3,1.6,11.8,18.0
170824,1800,288.0,65.0,1005.0,12.5,1.9,11.8,14.0
170824,1900,315.0,66.0,1005.0,12.2,2.1,11.8,15.0
170824,2000,320.0,68.0,1005.0,12.0,2.6,11.8,34.0
170824,2100,327.0,69.0,1006.0,11.7,1.7,11.8,16.0
170824,2200,360.0,69.0,1007.0,11.7,1.3,11.8,25.0
170824,2300,16.0,71.0,1007.0,11.6,1.5,11.8,34.0
170825,1700,339.0,67.0,1010.0,14.4,2.1,4.4,7.0
170825,1800,325.0,66.0,1010.0,14.6,1.2,4.4,31.0
170825,1900,329.0,73.0,1010.0,13.6,1.0,4.4,59.0
170825,2000,336.0,80.0,1010.0,12.4,1.0,4.4,50.0
170825,2100,315.0,83.0,1011.0,11.7,1.1,4.4,111.0
170825,2200,227.0,86.0,1011.0,11.3,0.9,4.4,84.0
170825,2300,345.0,87.0,1011.0,11.2,0.9,4.4,46.0
170826,1700,331.0,58.0,1007.0,16.3,2.0,0.0,11.0
170826,1800,313.0,58.0,1007.0,15.8,2.4,0.0,24.0
170826,1900,327.0,67.0,1008.0,13.9,1.2,0.0,13.0
170826,2000,273.0,76.0,1008.0,12.1,1.9,0.0,53.0
170826,2100,188.0,81.0,1008.0,11.1,0.7,0.0,99.0
170826,2200,238.0,87.0,1008.0,10.0,0.7,0.0,87.0
170826,2300,202.0,90.0,1008.0,9.5,0.7,0.0,40.0
170827,1700,291.0,61.0,1006.0,13.7,4.2,14.6,5.0
170827,1800,287.0,64.0,1006.0,13.0,3.3,14.6,6.0
170827,1900,256.0,87.0,1007.0,10.7,2.3,14.6,18.0
170827,2000,288.0,96.0,1007.0,9.9,1.5,14.6,13.0
170827,2100,319.0,95.0,1007.0,10.0,1.5,14.6,21.0
170827,2200,350.0,94.0,1008.0,10.1,1.7,14.6,27.0
170827,2300,301.0,93.0,1008.0,10.1,1.0,14.6,28.0
170828,1700,32.0,94.0,1010.0,8.3,2.3,9.5,25.0
170828,1800,15.0,92.0,1010.0,8.0,2.2,9.5,30.0
170828,1900,358.0,92.0,1011.0,7.6,2.3,9.5,21.0
170828,2000,349.0,92.0,1012.0,7.2,2.7,9.5,25.0
170828,2100,336.0,91.0,1012.0,6.8,1.5,9.5,68.0
170828,2200,154.0,94.0,1013.0,5.9,1.1,9.5,97.0
170828,2300,98.0,96.0,1013.0,5.4,1.0,9.5,80.0
170829,1700,157.0,43.0,1016.0,14.7,3.7,0.0,17.0
170829,1800,156.0,48.0,1015.0,13.7,3.5,0.0,24.0
170829,1900,160.0,52.0,1015.0,12.0,2.3,0.0,24.0
170829,2000,163.0,57.0,1014.0,10.8,2.6,0.0,36.0
170829,2100,175.0,62.0,1014.0,9.8,1.9,0.0,38.0
170829,2200,177.0,64.0,1013.0,9.3,2.2,0.0,13.0
170829,2300,185.0,65.0,1013.0,8.9,2.3,0.0,14.0
170830,1700,285.0,41.0,1007.0,16.4,1.2,0.0,18.0
170830,1800,280.0,43.0,1007.0,15.9,1.2,0.0,108.0
170830,1900,207.0,58.0,1007.0,13.0,0.8,0.0,161.0
170830,2000,281.0,70.0,1007.0,10.3,0.7,0.0,158.0
170830,2100,337.0,78.0,1007.0,8.8,0.6,0.0,237.0
170830,2200,159.0,84.0,1008.0,7.6,0.6,0.0,334.0
170830,2300,20.0,91.0,1007.0,6.3,0.4,0.0,404.0
170831,1700,270.0,40.0,1003.0,20.1,1.5,0.0,18.0
170831,1800,222.0,45.0,1003.0,18.7,2.2,0.0,24.0
170831,1900,247.0,54.0,1003.0,16.0,1.3,0.0,15.0
170831,2000,258.0,58.0,1004.0,14.7,1.5,0.0,19.0
170831,2100,357.0,61.0,1003.0,13.5,1.7,0.0,40.0
170831,2200,56.0,65.0,1003.0,12.5,1.5,0.0,28.0
170831,2300,290.0,67.0,1004.0,11.7,1.5,0.0,26.0
180401,1700,346.0,40.0,1000.0,26.5,0.9,0.0,28.0
180401,1800,116.0,41.0,1000.0,26.4,1.3,0.0,42.0
180401,1900,126.0,48.0,1000.0,24.3,1.2,0.0,32.0
180401,2000,205.0,56.0,1001.0,21.4,1.9,0.0,32.0
180401,2100,210.0,60.0,1001.0,19.6,1.9,0.0,30.0
180401,2200,199.0,63.0,1002.0,18.8,0.9,0.0,28.0
180401,2300,114.0,68.0,1002.0,17.4,0.9,0.0,23.0
180402,1700,224.0,42.0,1001.0,26.9,1.3,0.0,20.0
180402,1800,280.0,45.0,1001.0,25.9,1.8,0.0,34.0
180402,1900,251.0,53.0,1001.0,22.8,1.5,0.0,27.0
180402,2000,220.0,63.0,1002.0,19.4,2.3,0.0,24.0
180402,2100,218.0,70.0,1003.0,16.8,2.3,0.0,18.0
180402,2200,250.0,75.0,1004.0,15.4,1.9,0.0,13.0
180402,2300,215.0,78.0,1005.0,14.5,1.5,0.0,8.0
180403,1700,124.0,57.0,1004.0,22.0,1.3,0.0,47.0
180403,1800,106.0,59.0,1004.0,21.7,1.6,0.0,69.0
180403,1900,94.0,65.0,1004.0,20.5,0.8,0.0,110.0
180403,2000,178.0,73.0,1004.0,18.4,0.5,0.0,80.0
180403,2100,229.0,78.0,1004.0,17.0,0.5,0.0,96.0
180403,2200,159.0,84.0,1004.0,15.6,0.0,0.0,104.0
180403,2300,339.0,88.0,1004.0,14.6,0.2,0.0,132.0
180404,1700,177.0,42.0,1003.0,26.6,3.0,0.0,28.0
180404,1800,173.0,54.0,1004.0,24.2,4.0,0.0,26.0
180404,1900,164.0,63.0,1005.0,21.7,3.6,0.0,37.0
180404,2000,154.0,76.0,1006.0,18.9,3.9,0.0,4.0
180404,2100,163.642,79.528,1006.0,17.292,2.517,0.0,6.0
180404,2200,190.175,80.692,1006.0,17.216,1.477,0.0,9.0
180404,2300,192.196,81.358,1006.0,17.188,1.748,0.0,7.0
180405,1700,150.748,51.988,1005.5,16.392,2.848,0.0,31.0
180405,1800,170.719,53.236,1005.58,16.172,1.712,0.0,35.0
180405,1900,137.897,53.947,1005.0,15.94,0.985,0.0,37.0
180405,2000,170.955,56.722,1005.75,15.547,0.828,0.0,26.0
180405,2100,179.439,58.426,1005.42,15.459,1.336,0.0,29.0
180405,2200,180.977,61.373,1006.08,14.881,1.284,0.0,20.0
180405,2300,175.09,55.62,1006.08,14.619,2.06,0.0,15.0
180406,1700,16.802,56.266,1004.42,17.048,1.342,0.0,54.0
180406,1800,351.025,57.904,1004.42,17.267,1.771,0.0,40.0
180406,1900,321.969,58.526,1004.42,16.57,1.409,0.0,17.0
180406,2000,297.922,56.956,1004.75,15.604,0.854,0.0,18.0
180406,2100,312.787,59.04,1004.92,14.538,1.717,0.0,26.0
180406,2200,274.963,63.565,1005.17,13.711,0.222,0.0,36.0
180406,2300,286.975,65.678,1005.67,13.363,0.106,0.0,24.0
180407,1700,32.95,49.396,1002.0,22.835,1.298,0.0,28.0
180407,1800,276.3,49.82,1002.0,21.479,1.941,0.0,25.0
180407,1900,272.286,54.908,1002.25,19.464,2.114,0.0,21.0
180407,2000,278.145,59.415,1003.25,17.47,1.411,0.0,21.0
180407,2100,256.999,65.058,1004.0,14.579,2.269,0.0,14.0
180407,2200,245.247,66.582,1004.67,13.133,1.068,0.0,9.0
180407,2300,283.4,65.883,1005.0,12.527,0.34,0.0,18.0
180408,1700,87.404,29.357,1002.92,25.88,1.063,0.0,7.0
180408,1800,111.889,27.542,1002.0,25.65,0.472,0.0,21.0
180408,1900,217.289,39.081,1002.0,22.573,1.119,0.0,20.0
180408,2000,210.852,51.722,1002.67,19.866,1.907,0.0,16.0
180408,2100,199.134,58.397,1003.0,18.243,1.758,0.0,23.0
180408,2200,192.764,61.452,1003.0,17.142,1.224,0.0,18.0
180408,2300,201.613,67.228,1003.0,15.709,0.81,0.0,17.0
180409,1700,316.89,55.203,1003.0,21.051,3.012,0.4,12.0
180409,1800,288.249,62.428,1003.0,19.569,2.9,0.4,11.0
180409,1900,306.943,70.459,1003.0,17.999,2.831,0.4,21.0
180409,2000,297.619,70.647,1003.83,17.738,3.56,0.4,15.0
180409,2100,314.154,69.886,1004.0,17.553,3.884,0.4,4.0
180409,2200,310.0,69.751,1004.83,17.293,3.493,0.4,7.0
180409,2300,321.616,69.466,1004.33,17.214,2.745,0.4,7.0
180410,1700,330.301,65.353,1003.0,19.432,2.777,0.5,7.0
180410,1800,307.691,68.092,1003.08,18.768,2.185,0.5,6.0
180410,1900,305.306,69.602,1003.75,18.216,1.736,0.5,6.0
180410,2000,336.513,71.343,1004.0,17.567,2.02,0.5,3.0
180410,2100,342.916,72.902,1004.0,17.022,2.073,0.5,5.0
180410,2200,1.606,75.135,1004.0,16.633,1.58,0.5,3.0
180410,2300,5.24,76.203,1004.0,16.482,2.1,0.5,3.0
180411,1700,59.04,96.975,1011.0,11.096,1.524,22.0,7.0
180411,1800,36.264,95.917,1011.83,10.885,1.654,22.0,10.0
180411,1900,16.004,94.167,1012.0,10.858,1.705,22.0,9.0
180411,2000,3.581,92.867,1013.0,10.885,1.171,22.0,17.0
180411,2100,354.487,96.267,1013.0,10.544,0.47,22.0,11.0
180411,2200,196.815,97.0,1013.0,10.078,1.266,22.0,14.0
180411,2300,187.819,96.992,1013.0,9.837,1.132,22.0,18.0
180412,1700,140.28,43.42,1004.0,18.827,2.747,0.0,8.0
180412,1800,141.127,45.586,1004.0,18.428,2.041,0.0,31.0
180412,1900,148.218,57.01,1003.17,16.047,0.389,0.0,50.0
180412,2000,289.551,71.623,1004.0,13.052,0.351,0.0,98.0
180412,2100,58.044,81.823,1004.0,11.688,0.075,0.0,178.0
180412,2200,7.2,89.175,1004.0,10.634,0.007,0.0,119.0
180412,2300,356.828,94.575,1004.0,9.757,0.207,0.0,119.0
180413,1700,33.39,43.963,1005.25,22.71,0.341,0.0,18.0
180413,1800,217.646,46.499,1005.17,22.22,0.569,0.0,30.0
180413,1900,227.312,60.662,1006.0,18.982,1.326,0.0,20.0
180413,2000,221.508,65.092,1006.25,16.524,2.013,0.0,25.0
180413,2100,199.771,68.858,1007.0,14.963,1.82,0.0,18.0
180413,2200,180.16,73.011,1007.0,13.603,2.044,0.0,22.0
180413,2300,174.046,76.626,1007.5,12.458,1.081,0.0,25.0
180414,1700,124.65,52.975,1007.0,20.965,1.018,0.0,20.0
180414,1800,98.054,55.645,1006.75,20.278,1.361,0.0,52.0
180414,1900,64.826,64.907,1006.42,18.06,0.277,0.0,80.0
180414,2000,282.44,78.538,1006.92,15.045,0.105,0.0,107.0
180414,2100,119.604,85.45,1007.0,13.397,0.074,0.0,195.0
180414,2200,109.853,91.192,1007.0,12.091,0.022,0.0,221.0
180414,2300,314.978,95.125,1007.0,11.212,0.11,0.0,135.0
180415,1700,63.255,48.118,1003.0,22.452,1.196,0.0,31.0
180415,1800,8.148,49.863,1003.0,21.706,1.088,0.0,55.0
180415,1900,26.617,61.011,1003.83,19.241,0.288,0.0,97.0
180415,2000,14.877,70.067,1004.5,17.411,0.388,0.0,127.0
180415,2100,350.959,75.263,1005.0,16.493,0.16,0.0,110.0
180415,2200,349.328,78.428,1005.25,15.672,0.227,0.0,97.0
180415,2300,190.369,82.867,1005.67,14.829,0.104,0.0,123.0
180416,1700,151.513,50.732,1006.0,22.041,2.037,0.0,24.0
180416,1800,158.12,54.815,1006.0,21.878,1.355,0.0,53.0
180416,1900,143.586,62.469,1006.33,20.377,0.685,0.0,72.0
180416,2000,160.888,73.006,1007.0,17.858,0.139,0.0,90.0
180416,2100,211.087,74.877,1007.08,17.162,0.612,0.0,32.0
180416,2200,191.293,75.092,1008.0,17.258,0.913,0.0,25.0
180416,2300,173.758,80.048,1008.0,16.779,0.662,0.0,12.0
180417,1700,145.017,44.232,1006.36,20.691,2.873,0.0,20.0
180417,1800,142.466,44.662,1006.42,19.802,2.872,0.0,49.0
180417,1900,156.004,50.227,1007.0,17.861,1.671,0.0,46.0
180417,2000,166.512,57.877,1007.0,15.771,1.029,0.0,50.0
180417,2100,165.028,64.511,1007.42,14.097,0.653,0.0,42.0
180417,2200,197.22,71.156,1008.0,12.375,0.602,0.0,21.0
180417,2300,194.018,64.817,1008.0,12.762,1.258,0.0,22.0
180418,1700,153.186,44.022,1002.64,20.716,2.099,0.0,36.0
180418,1800,132.044,46.102,1002.17,20.088,1.955,0.0,80.0
180418,1900,57.818,61.698,1002.0,17.202,0.427,0.0,105.0
180418,2000,356.927,69.878,1002.75,14.798,0.337,0.0,80.0
180418,2100,27.429,75.022,1003.0,13.719,0.516,0.0,98.0
180418,2200,358.404,81.63,1003.83,12.368,0.32,0.0,72.0
180418,2300,345.64,84.025,1004.0,11.756,0.776,0.0,57.0
180419,1700,144.501,49.728,1004.0,21.772,2.142,0.0,47.0
180419,1800,136.618,51.717,1004.0,21.177,2.157,0.0,72.0
180419,1900,141.006,58.479,1004.0,19.25,1.144,0.0,73.0
180419,2000,157.651,63.257,1005.0,17.943,1.239,0.0,78.0
180419,2100,205.89,69.338,1005.0,16.415,0.382,0.0,90.0
180419,2200,144.051,79.356,1005.0,14.366,0.132,0.0,138.0
180419,2300,80.334,83.408,1005.0,13.35,0.189,0.0,141.0
180420,1700,130.963,51.419,1005.0,22.464,2.503,0.0,28.0
180420,1800,130.911,52.82,1005.0,21.663,2.468,0.0,43.0
180420,1900,144.948,59.097,1005.0,19.763,1.116,0.0,52.0
180420,2000,182.779,66.203,1006.0,17.772,0.823,0.0,51.0
180420,2100,175.544,70.76,1006.0,16.454,0.993,0.0,46.0
180420,2200,183.486,74.773,1006.0,15.222,0.39,0.0,62.0
180420,2300,177.342,80.932,1006.0,13.695,0.286,0.0,42.0
180421,1700,131.207,48.869,1002.25,23.101,1.923,0.0,60.0
180421,1800,121.734,50.448,1002.08,22.545,1.596,0.0,42.0
180421,1900,306.127,61.857,1002.08,19.588,0.214,0.0,110.0
180421,2000,251.232,73.056,1003.0,16.926,0.061,0.0,94.0
180421,2100,203.237,75.562,1003.0,16.063,0.853,0.0,33.0
180421,2200,205.881,74.257,1003.83,16.287,1.184,0.0,34.0
180421,2300,133.561,78.623,1004.0,15.16,0.886,0.0,57.0
180422,1700,138.812,48.878,1005.58,23.928,2.439,0.0,10.0
180422,1800,138.913,51.052,1005.58,23.095,2.441,0.0,30.0
180422,1900,149.002,58.42,1006.0,20.857,1.1,0.0,28.0
180422,2000,167.483,65.482,1006.0,19.196,1.566,0.0,22.0
180422,2100,164.189,73.759,1006.75,18.249,2.055,0.0,19.0
180422,2200,175.948,78.538,1007.0,16.448,2.365,0.0,13.0
